po_id,supplier,destination_location,order_date,expected_receipt_date,order_status,currency,payment_terms_days
PO-20230213-002919,Pacific Seal Supply,CD Santiago,2023-02-13,2023-07-13,received,CLP,45
PO-20230214-001652,Maestranza Integral,CD Santiago,2023-02-14,2023-03-21,received,CLP,30
PO-20230214-001774,Maestranza Integral,CD Santiago,2023-02-14,2023-03-21,received,CLP,30
PO-20230214-002264,Andes Motion,CD Santiago,2023-02-14,2023-05-15,received,CLP,45
PO-20230214-002761,Andes Motion,CD Santiago,2023-02-14,2023-05-15,received,CLP,45
PO-20230215-000179,Hydroline Andina,CD Santiago,2023-02-15,2023-03-08,received,CLP,30
PO-20230215-001821,Andes Motion,CD Santiago,2023-02-15,2023-05-16,received,CLP,45
PO-20230215-002185,Industrial Flow Partners,CD Santiago,2023-02-15,2023-08-14,received,CLP,60
PO-20230215-002343,Hydroline Andina,CD Santiago,2023-02-15,2023-03-08,received,CLP,30
PO-20230216-000072,Industrial Flow Partners,CD Santiago,2023-02-16,2023-08-15,received,CLP,60
PO-20230216-000767,Hydroline Andina,CD Santiago,2023-02-16,2023-03-09,received,CLP,30
PO-20230216-001279,Tecfluid Norte,CD Santiago,2023-02-16,2023-04-12,received,CLP,30
PO-20230216-002788,Tecfluid Norte,CD Santiago,2023-02-16,2023-04-12,received,CLP,30
PO-20230216-003037,Tecfluid Norte,CD Santiago,2023-02-16,2023-04-12,received,CLP,30
PO-20230216-003148,Pacific Seal Supply,CD Santiago,2023-02-16,2023-07-16,received,CLP,45
PO-20230217-002881,Hydroline Andina,CD Santiago,2023-02-17,2023-03-10,received,CLP,30
PO-20230218-002900,Industrial Flow Partners,CD Santiago,2023-02-18,2023-08-17,received,CLP,60
PO-20230219-000419,Hydroline Andina,CD Santiago,2023-02-19,2023-03-12,received,CLP,30
PO-20230219-001549,Hydroline Andina,CD Santiago,2023-02-19,2023-03-12,received,CLP,30
PO-20230220-000867,Hydroline Andina,CD Santiago,2023-02-20,2023-03-13,received,CLP,30
PO-20230220-001511,Maestranza Integral,CD Santiago,2023-02-20,2023-03-27,received,CLP,30
PO-20230220-002441,Hydroline Andina,CD Santiago,2023-02-20,2023-03-13,received,CLP,30
PO-20230221-000239,Industrial Flow Partners,CD Santiago,2023-02-21,2023-08-20,received,CLP,60
PO-20230221-000333,Hydroline Andina,CD Santiago,2023-02-21,2023-03-14,received,CLP,30
PO-20230221-001376,Hydroline Andina,CD Santiago,2023-02-21,2023-03-14,received,CLP,30
PO-20230222-000144,Hydroline Andina,CD Santiago,2023-02-22,2023-03-15,received,CLP,30
PO-20230222-001065,Tecfluid Norte,CD Santiago,2023-02-22,2023-04-18,received,CLP,30
PO-20230222-001912,Andes Motion,CD Santiago,2023-02-22,2023-05-23,received,CLP,45
PO-20230222-002136,Maestranza Integral,CD Santiago,2023-02-22,2023-03-29,received,CLP,30
PO-20230222-003175,Industrial Flow Partners,CD Santiago,2023-02-22,2023-08-21,received,CLP,60
PO-20230223-000024,Industrial Flow Partners,CD Santiago,2023-02-23,2023-08-22,received,CLP,60
PO-20230223-000927,Tecfluid Norte,CD Santiago,2023-02-23,2023-04-19,received,CLP,30
PO-20230223-002385,Andes Motion,CD Santiago,2023-02-23,2023-05-24,received,CLP,45
PO-20230223-002835,Andes Motion,CD Santiago,2023-02-23,2023-05-24,received,CLP,45
PO-20230224-000892,Hydroline Andina,CD Santiago,2023-02-24,2023-03-17,received,CLP,30
PO-20230225-000200,Pacific Seal Supply,CD Santiago,2023-02-25,2023-07-25,received,CLP,45
PO-20230225-000704,Hydroline Andina,CD Santiago,2023-02-25,2023-03-18,received,CLP,30
PO-20230225-000851,Andes Motion,CD Santiago,2023-02-25,2023-05-26,received,CLP,45
PO-20230225-001794,Tecfluid Norte,CD Santiago,2023-02-25,2023-04-21,received,CLP,30
PO-20230225-002892,Hydroline Andina,CD Santiago,2023-02-25,2023-03-18,received,CLP,30
PO-20230226-000038,Hydroline Andina,CD Santiago,2023-02-26,2023-03-19,received,CLP,30
PO-20230226-002015,Andes Motion,CD Santiago,2023-02-26,2023-05-27,received,CLP,45
PO-20230226-002314,Tecfluid Norte,CD Santiago,2023-02-26,2023-04-22,received,CLP,30
PO-20230226-002985,Hydroline Andina,CD Santiago,2023-02-26,2023-03-19,received,CLP,30
PO-20230301-000299,Industrial Flow Partners,CD Santiago,2023-03-01,2023-08-28,received,CLP,60
PO-20230301-000613,Andes Motion,CD Santiago,2023-03-01,2023-05-30,received,CLP,45
PO-20230302-002539,Andes Motion,CD Santiago,2023-03-02,2023-05-31,received,CLP,45
PO-20230302-002556,Maestranza Integral,CD Santiago,2023-03-02,2023-04-06,received,CLP,30
PO-20230302-002622,Pacific Seal Supply,CD Santiago,2023-03-02,2023-07-30,received,CLP,45
PO-20230302-002729,Hydroline Andina,CD Santiago,2023-03-02,2023-03-23,received,CLP,30
PO-20230302-002862,Andes Motion,CD Santiago,2023-03-02,2023-05-31,received,CLP,45
PO-20230303-000162,Industrial Flow Partners,CD Santiago,2023-03-03,2023-08-30,received,CLP,60
PO-20230304-000400,Industrial Flow Partners,CD Santiago,2023-03-04,2023-08-31,received,CLP,60
PO-20230304-000976,Pacific Seal Supply,CD Santiago,2023-03-04,2023-08-01,received,CLP,45
PO-20230304-003089,Pacific Seal Supply,CD Santiago,2023-03-04,2023-08-01,received,CLP,45
PO-20230304-003197,Maestranza Integral,CD Santiago,2023-03-04,2023-04-08,received,CLP,30
PO-20230305-000257,Hydroline Andina,CD Santiago,2023-03-05,2023-03-26,received,CLP,30
PO-20230305-002469,Hydroline Andina,CD Santiago,2023-03-05,2023-03-26,received,CLP,30
PO-20230305-002846,Industrial Flow Partners,CD Santiago,2023-03-05,2023-09-01,received,CLP,60
PO-20230305-002931,Hydroline Andina,CD Santiago,2023-03-05,2023-03-26,received,CLP,30
PO-20230306-001779,Pacific Seal Supply,CD Santiago,2023-03-06,2023-08-03,received,CLP,45
PO-20230307-000349,Hydroline Andina,CD Santiago,2023-03-07,2023-03-28,received,CLP,30
PO-20230307-000779,Industrial Flow Partners,CD Santiago,2023-03-07,2023-09-03,received,CLP,60
PO-20230307-001522,Pacific Seal Supply,CD Santiago,2023-03-07,2023-08-04,received,CLP,45
PO-20230307-002063,Pacific Seal Supply,CD Santiago,2023-03-07,2023-08-04,received,CLP,45
PO-20230308-000521,Hydroline Andina,CD Santiago,2023-03-08,2023-03-29,received,CLP,30
PO-20230308-000682,Industrial Flow Partners,CD Santiago,2023-03-08,2023-09-04,received,CLP,60
PO-20230308-001354,Tecfluid Norte,CD Santiago,2023-03-08,2023-05-02,received,CLP,30
PO-20230308-001717,Hydroline Andina,CD Santiago,2023-03-08,2023-03-29,received,CLP,30
PO-20230308-002666,Maestranza Integral,CD Santiago,2023-03-08,2023-04-12,received,CLP,30
PO-20230309-001586,Tecfluid Norte,CD Santiago,2023-03-09,2023-05-03,received,CLP,30
PO-20230309-002301,Tecfluid Norte,CD Santiago,2023-03-09,2023-05-03,received,CLP,30
PO-20230309-002393,Hydroline Andina,CD Santiago,2023-03-09,2023-03-30,received,CLP,30
PO-20230310-000067,Hydroline Andina,CD Santiago,2023-03-10,2023-03-31,received,CLP,30
PO-20230310-000180,Hydroline Andina,CD Santiago,2023-03-10,2023-03-31,received,CLP,30
PO-20230310-001111,Tecfluid Norte,CD Santiago,2023-03-10,2023-05-04,received,CLP,30
PO-20230310-001256,Maestranza Integral,CD Santiago,2023-03-10,2023-04-14,received,CLP,30
PO-20230310-001679,Maestranza Integral,CD Santiago,2023-03-10,2023-04-14,received,CLP,30
PO-20230310-002292,Hydroline Andina,CD Santiago,2023-03-10,2023-03-31,received,CLP,30
PO-20230311-001185,Tecfluid Norte,CD Santiago,2023-03-11,2023-05-05,received,CLP,30
PO-20230311-001288,Andes Motion,CD Santiago,2023-03-11,2023-06-09,received,CLP,45
PO-20230311-001944,Industrial Flow Partners,CD Santiago,2023-03-11,2023-09-07,received,CLP,60
PO-20230311-002773,Tecfluid Norte,CD Santiago,2023-03-11,2023-05-05,received,CLP,30
PO-20230311-003003,Andes Motion,CD Santiago,2023-03-11,2023-06-09,received,CLP,45
PO-20230312-000009,Maestranza Integral,CD Santiago,2023-03-12,2023-04-16,received,CLP,30
PO-20230312-000860,Hydroline Andina,CD Santiago,2023-03-12,2023-04-02,received,CLP,30
PO-20230312-000928,Tecfluid Norte,CD Santiago,2023-03-12,2023-05-06,received,CLP,30
PO-20230313-001512,Maestranza Integral,CD Santiago,2023-03-13,2023-04-17,received,CLP,30
PO-20230314-002233,Andes Motion,CD Santiago,2023-03-14,2023-06-12,received,CLP,45
PO-20230315-001074,Pacific Seal Supply,CD Santiago,2023-03-15,2023-08-12,received,CLP,45
PO-20230315-002855,Industrial Flow Partners,CD Santiago,2023-03-15,2023-09-11,received,CLP,60
PO-20230315-003183,Hydroline Andina,CD Santiago,2023-03-15,2023-04-05,received,CLP,30
PO-20230316-000334,Hydroline Andina,CD Santiago,2023-03-16,2023-04-06,received,CLP,30
PO-20230316-001446,Tecfluid Norte,CD Santiago,2023-03-16,2023-05-10,received,CLP,30
PO-20230316-002193,Andes Motion,CD Santiago,2023-03-16,2023-06-14,received,CLP,45
PO-20230316-002265,Andes Motion,CD Santiago,2023-03-16,2023-06-14,received,CLP,45
PO-20230317-002105,Maestranza Integral,CD Santiago,2023-03-17,2023-04-21,received,CLP,30
PO-20230318-001085,Maestranza Integral,CD Santiago,2023-03-18,2023-04-22,received,CLP,30
PO-20230318-001790,Industrial Flow Partners,CD Santiago,2023-03-18,2023-09-14,received,CLP,60
PO-20230318-002633,Andes Motion,CD Santiago,2023-03-18,2023-06-16,received,CLP,45
PO-20230319-000541,Maestranza Integral,CD Santiago,2023-03-19,2023-04-23,received,CLP,30
PO-20230319-002037,Pacific Seal Supply,CD Santiago,2023-03-19,2023-08-16,received,CLP,45
PO-20230320-000379,Hydroline Andina,CD Santiago,2023-03-20,2023-04-10,received,CLP,30
PO-20230320-000506,Industrial Flow Partners,CD Santiago,2023-03-20,2023-09-16,received,CLP,60
PO-20230320-000877,Andes Motion,CD Santiago,2023-03-20,2023-06-18,received,CLP,45
PO-20230320-002016,Andes Motion,CD Santiago,2023-03-20,2023-06-18,received,CLP,45
PO-20230320-002557,Maestranza Integral,CD Santiago,2023-03-20,2023-04-24,received,CLP,30
PO-20230321-003090,Pacific Seal Supply,CD Santiago,2023-03-21,2023-08-18,received,CLP,45
PO-20230322-000598,Andes Motion,CD Santiago,2023-03-22,2023-06-20,received,CLP,45
PO-20230322-001461,Tecfluid Norte,CD Santiago,2023-03-22,2023-05-16,received,CLP,30
PO-20230322-001878,Tecfluid Norte,CD Santiago,2023-03-22,2023-05-16,received,CLP,30
PO-20230322-002215,Pacific Seal Supply,CD Santiago,2023-03-22,2023-08-19,received,CLP,45
PO-20230323-000201,Pacific Seal Supply,CD Santiago,2023-03-23,2023-08-20,received,CLP,45
PO-20230323-000830,Andes Motion,CD Santiago,2023-03-23,2023-06-21,received,CLP,45
PO-20230323-001040,Pacific Seal Supply,CD Santiago,2023-03-23,2023-08-20,received,CLP,45
PO-20230323-001237,Maestranza Integral,CD Santiago,2023-03-23,2023-04-27,received,CLP,30
PO-20230323-002718,Maestranza Integral,CD Santiago,2023-03-23,2023-04-27,received,CLP,30
PO-20230324-000683,Industrial Flow Partners,CD Santiago,2023-03-24,2023-09-20,received,CLP,60
PO-20230324-001487,Maestranza Integral,CD Santiago,2023-03-24,2023-04-28,received,CLP,30
PO-20230324-002408,Hydroline Andina,CD Santiago,2023-03-24,2023-04-14,received,CLP,30
PO-20230325-000812,Andes Motion,CD Santiago,2023-03-25,2023-06-23,received,CLP,45
PO-20230325-003129,Andes Motion,CD Santiago,2023-03-25,2023-06-23,received,CLP,45
PO-20230327-000797,Maestranza Integral,CD Santiago,2023-03-27,2023-05-01,received,CLP,30
PO-20230327-001142,Industrial Flow Partners,CD Santiago,2023-03-27,2023-09-23,received,CLP,60
PO-20230327-001192,Andes Motion,CD Santiago,2023-03-27,2023-06-25,received,CLP,45
PO-20230327-002736,Maestranza Integral,CD Santiago,2023-03-27,2023-05-01,received,CLP,30
PO-20230327-002969,Hydroline Andina,CD Santiago,2023-03-27,2023-04-17,received,CLP,30
PO-20230328-000125,Tecfluid Norte,CD Santiago,2023-03-28,2023-05-22,received,CLP,30
PO-20230328-000590,Tecfluid Norte,CD Santiago,2023-03-28,2023-05-22,received,CLP,30
PO-20230328-001027,Hydroline Andina,CD Santiago,2023-03-28,2023-04-18,received,CLP,30
PO-20230328-001151,Hydroline Andina,CD Santiago,2023-03-28,2023-04-18,received,CLP,30
PO-20230328-001572,Pacific Seal Supply,CD Santiago,2023-03-28,2023-08-25,received,CLP,45
PO-20230328-003038,Tecfluid Norte,CD Santiago,2023-03-28,2023-05-22,received,CLP,30
PO-20230329-000054,Hydroline Andina,CD Santiago,2023-03-29,2023-04-19,received,CLP,30
PO-20230329-000097,Andes Motion,CD Santiago,2023-03-29,2023-06-27,received,CLP,45
PO-20230329-000152,Hydroline Andina,CD Santiago,2023-03-29,2023-04-19,received,CLP,30
PO-20230329-002325,Tecfluid Norte,CD Santiago,2023-03-29,2023-05-23,received,CLP,30
PO-20230330-000408,Industrial Flow Partners,CD Santiago,2023-03-30,2023-09-26,received,CLP,60
PO-20230330-001745,Pacific Seal Supply,CD Santiago,2023-03-30,2023-08-27,received,CLP,45
PO-20230330-002082,Hydroline Andina,CD Santiago,2023-03-30,2023-04-20,received,CLP,30
PO-20230331-000625,Hydroline Andina,CD Santiago,2023-03-31,2023-04-21,received,CLP,30
PO-20230331-002234,Andes Motion,CD Santiago,2023-03-31,2023-06-29,received,CLP,45
PO-20230331-002442,Hydroline Andina,CD Santiago,2023-03-31,2023-04-21,received,CLP,30
PO-20230401-000258,Hydroline Andina,CD Santiago,2023-04-01,2023-04-22,received,CLP,30
PO-20230402-000181,Hydroline Andina,CD Santiago,2023-04-02,2023-04-23,received,CLP,30
PO-20230402-000749,Andes Motion,CD Santiago,2023-04-02,2023-07-01,received,CLP,45
PO-20230402-001772,Andes Motion,CD Santiago,2023-04-02,2023-07-01,received,CLP,45
PO-20230402-001775,Maestranza Integral,CD Santiago,2023-04-02,2023-05-07,received,CLP,30
PO-20230402-002774,Tecfluid Norte,CD Santiago,2023-04-02,2023-05-27,received,CLP,30
PO-20230403-000990,Hydroline Andina,CD Santiago,2023-04-03,2023-04-24,received,CLP,30
PO-20230403-002070,Industrial Flow Partners,CD Santiago,2023-04-03,2023-09-30,received,CLP,60
PO-20230404-000647,Industrial Flow Partners,CD Santiago,2023-04-04,2023-10-01,received,CLP,60
PO-20230404-001113,Andes Motion,CD Santiago,2023-04-04,2023-07-03,received,CLP,45
PO-20230404-003011,Tecfluid Norte,CD Santiago,2023-04-04,2023-05-29,received,CLP,30
PO-20230405-000077,Maestranza Integral,CD Santiago,2023-04-05,2023-05-10,received,CLP,30
PO-20230405-000463,Industrial Flow Partners,CD Santiago,2023-04-05,2023-10-02,received,CLP,60
PO-20230405-001003,Industrial Flow Partners,CD Santiago,2023-04-05,2023-10-02,received,CLP,60
PO-20230405-002031,Pacific Seal Supply,CD Santiago,2023-04-05,2023-09-02,received,CLP,45
PO-20230405-002371,Hydroline Andina,CD Santiago,2023-04-05,2023-04-26,received,CLP,30
PO-20230405-002634,Andes Motion,CD Santiago,2023-04-05,2023-07-04,received,CLP,45
PO-20230405-002798,Pacific Seal Supply,CD Santiago,2023-04-05,2023-09-02,received,CLP,45
PO-20230406-001616,Maestranza Integral,CD Santiago,2023-04-06,2023-05-11,received,CLP,30
PO-20230407-000427,Tecfluid Norte,CD Santiago,2023-04-07,2023-06-01,received,CLP,30
PO-20230407-001125,Tecfluid Norte,CD Santiago,2023-04-07,2023-06-01,received,CLP,30
PO-20230408-002882,Hydroline Andina,CD Santiago,2023-04-08,2023-04-29,received,CLP,30
PO-20230409-001130,Maestranza Integral,CD Santiago,2023-04-09,2023-05-14,received,CLP,30
PO-20230409-001690,Maestranza Integral,CD Santiago,2023-04-09,2023-05-14,received,CLP,30
PO-20230409-003063,Maestranza Integral,CD Santiago,2023-04-09,2023-05-14,received,CLP,30
PO-20230410-001158,Pacific Seal Supply,CD Santiago,2023-04-10,2023-09-07,received,CLP,45
PO-20230410-002762,Andes Motion,CD Santiago,2023-04-10,2023-07-09,received,CLP,45
PO-20230411-000893,Hydroline Andina,CD Santiago,2023-04-11,2023-05-02,received,CLP,30
PO-20230411-001764,Maestranza Integral,CD Santiago,2023-04-11,2023-05-16,received,CLP,30
PO-20230411-002137,Maestranza Integral,CD Santiago,2023-04-11,2023-05-16,received,CLP,30
PO-20230411-002822,Hydroline Andina,CD Santiago,2023-04-11,2023-05-02,received,CLP,30
PO-20230411-002962,Pacific Seal Supply,CD Santiago,2023-04-11,2023-09-08,received,CLP,45
PO-20230411-003130,Andes Motion,CD Santiago,2023-04-11,2023-07-10,received,CLP,45
PO-20230412-000846,Industrial Flow Partners,CD Santiago,2023-04-12,2023-10-09,received,CLP,60
PO-20230412-001601,Andes Motion,CD Santiago,2023-04-12,2023-07-11,received,CLP,45
PO-20230412-002176,Tecfluid Norte,CD Santiago,2023-04-12,2023-06-06,received,CLP,30
PO-20230412-002470,Hydroline Andina,CD Santiago,2023-04-12,2023-05-03,received,CLP,30
PO-20230412-003004,Andes Motion,CD Santiago,2023-04-12,2023-07-11,received,CLP,45
PO-20230413-002754,Tecfluid Norte,CD Santiago,2023-04-13,2023-06-07,received,CLP,30
PO-20230413-002932,Hydroline Andina,CD Santiago,2023-04-13,2023-05-04,received,CLP,30
PO-20230414-002083,Hydroline Andina,CD Santiago,2023-04-14,2023-05-05,received,CLP,30
PO-20230415-000122,Industrial Flow Partners,CD Santiago,2023-04-15,2023-10-12,received,CLP,60
PO-20230415-001922,Tecfluid Norte,CD Santiago,2023-04-15,2023-06-09,received,CLP,30
PO-20230416-001294,Industrial Flow Partners,CD Santiago,2023-04-16,2023-10-13,received,CLP,60
PO-20230417-000754,Maestranza Integral,CD Santiago,2023-04-17,2023-05-22,received,CLP,30
PO-20230417-000957,Hydroline Andina,CD Santiago,2023-04-17,2023-05-08,received,CLP,30
PO-20230417-001049,Andes Motion,CD Santiago,2023-04-17,2023-07-16,received,CLP,45
PO-20230417-002168,Hydroline Andina,CD Santiago,2023-04-17,2023-05-08,received,CLP,30
PO-20230417-002344,Hydroline Andina,CD Santiago,2023-04-17,2023-05-08,received,CLP,30
PO-20230417-002689,Maestranza Integral,CD Santiago,2023-04-17,2023-05-22,received,CLP,30
PO-20230419-000476,Maestranza Integral,CD Santiago,2023-04-19,2023-05-24,received,CLP,30
PO-20230419-000663,Andes Motion,CD Santiago,2023-04-19,2023-07-18,received,CLP,45
PO-20230419-000705,Hydroline Andina,CD Santiago,2023-04-19,2023-05-10,received,CLP,30
PO-20230419-002813,Maestranza Integral,CD Santiago,2023-04-19,2023-05-24,received,CLP,30
PO-20230420-001746,Pacific Seal Supply,CD Santiago,2023-04-20,2023-09-17,received,CLP,45
PO-20230420-001841,Pacific Seal Supply,CD Santiago,2023-04-20,2023-09-17,received,CLP,45
PO-20230420-002235,Andes Motion,CD Santiago,2023-04-20,2023-07-19,received,CLP,45
PO-20230421-000202,Pacific Seal Supply,CD Santiago,2023-04-21,2023-09-18,received,CLP,45
PO-20230421-000211,Pacific Seal Supply,CD Santiago,2023-04-21,2023-09-18,received,CLP,45
PO-20230421-000911,Industrial Flow Partners,CD Santiago,2023-04-21,2023-10-18,received,CLP,60
PO-20230421-000984,Tecfluid Norte,CD Santiago,2023-04-21,2023-06-15,received,CLP,30
PO-20230421-001425,Maestranza Integral,CD Santiago,2023-04-21,2023-05-26,received,CLP,30
PO-20230422-000055,Hydroline Andina,CD Santiago,2023-04-22,2023-05-13,received,CLP,30
PO-20230422-001206,Hydroline Andina,CD Santiago,2023-04-22,2023-05-13,received,CLP,30
PO-20230422-001611,Industrial Flow Partners,CD Santiago,2023-04-22,2023-10-19,received,CLP,60
PO-20230422-002609,Hydroline Andina,CD Santiago,2023-04-22,2023-05-13,received,CLP,30
PO-20230423-002315,Tecfluid Norte,CD Santiago,2023-04-23,2023-06-17,received,CLP,30
PO-20230424-000656,Industrial Flow Partners,CD Santiago,2023-04-24,2023-10-21,received,CLP,60
PO-20230425-000831,Andes Motion,CD Santiago,2023-04-25,2023-07-24,received,CLP,45
PO-20230425-003120,Pacific Seal Supply,CD Santiago,2023-04-25,2023-09-22,received,CLP,45
PO-20230426-000098,Andes Motion,CD Santiago,2023-04-26,2023-07-25,received,CLP,45
PO-20230426-000991,Hydroline Andina,CD Santiago,2023-04-26,2023-05-17,received,CLP,30
PO-20230427-001086,Maestranza Integral,CD Santiago,2023-04-27,2023-06-01,received,CLP,30
PO-20230427-001225,Hydroline Andina,CD Santiago,2023-04-27,2023-05-18,received,CLP,30
PO-20230427-002443,Hydroline Andina,CD Santiago,2023-04-27,2023-05-18,received,CLP,30
PO-20230428-001879,Tecfluid Norte,CD Santiago,2023-04-28,2023-06-22,received,CLP,30
PO-20230428-002719,Maestranza Integral,CD Santiago,2023-04-28,2023-06-02,received,CLP,30
PO-20230429-001531,Pacific Seal Supply,CD Santiago,2023-04-29,2023-09-26,received,CLP,45
PO-20230429-002870,Andes Motion,CD Santiago,2023-04-29,2023-07-28,received,CLP,45
PO-20230430-000326,Tecfluid Norte,CD Santiago,2023-04-30,2023-06-24,received,CLP,30
PO-20230501-000606,Maestranza Integral,CD Santiago,2023-05-01,2023-06-05,received,CLP,30
PO-20230501-000977,Pacific Seal Supply,CD Santiago,2023-05-01,2023-09-28,received,CLP,45
PO-20230501-000982,Andes Motion,CD Santiago,2023-05-01,2023-07-30,received,CLP,45
PO-20230501-002677,Andes Motion,CD Santiago,2023-05-01,2023-07-30,received,CLP,45
PO-20230502-001218,Hydroline Andina,CD Santiago,2023-05-02,2023-05-23,received,CLP,30
PO-20230502-001573,Pacific Seal Supply,CD Santiago,2023-05-02,2023-09-29,received,CLP,45
PO-20230502-001970,Pacific Seal Supply,CD Santiago,2023-05-02,2023-09-29,received,CLP,45
