po_id,po_line_id,sku,ordered_qty,unit_cost,line_amount,moq_applied
PO-20221010-002846,PO-20221010-002846-L01,SKU-00539,4,2501800.0,10007200.0,2
PO-20221010-003722,PO-20221010-003722-L01,SKU-00702,4,91616.0,366464.0,2
PO-20221011-003672,PO-20221011-003672-L01,SKU-00693,40,2197860.0,87914400.0,5
PO-20221012-001172,PO-20221012-001172-L01,SKU-00223,12,837408.0,10048896.0,2
PO-20221012-001568,PO-20221012-001568-L01,SKU-00308,10,1405826.0,14058260.0,2
PO-20221012-001859,PO-20221012-001859-L01,SKU-00371,4,79267.0,317068.0,2
PO-20221012-002605,PO-20221012-002605-L01,SKU-00494,11,581348.0,6394828.0,1
PO-20221012-003108,PO-20221012-003108-L01,SKU-00582,20,1336412.0,26728240.0,1
PO-20221013-000185,PO-20221013-000185-L01,SKU-00043,4,4636985.0,18547940.0,2
PO-20221013-001455,PO-20221013-001455-L01,SKU-00287,10,492600.0,4926000.0,5
PO-20221013-001562,PO-20221013-001562-L01,SKU-00307,4,985756.0,3943024.0,1
PO-20221013-003434,PO-20221013-003434-L01,SKU-00643,8,1364895.0,10919160.0,2
PO-20221013-004214,PO-20221013-004214-L01,SKU-00795,10,443482.0,4434820.0,1
PO-20221014-000751,PO-20221014-000751-L01,SKU-00146,4,150651.0,602604.0,2
PO-20221014-001761,PO-20221014-001761-L01,SKU-00353,4,1354544.0,5418176.0,2
PO-20221014-001867,PO-20221014-001867-L01,SKU-00373,8,682933.0,5463464.0,2
PO-20221014-002387,PO-20221014-002387-L01,SKU-00455,60,3367189.0,202031340.0,1
PO-20221015-001776,PO-20221015-001776-L01,SKU-00354,5,3850058.0,19250290.0,5
PO-20221015-001913,PO-20221015-001913-L01,SKU-00378,30,168799.0,5063970.0,1
PO-20221015-002553,PO-20221015-002553-L01,SKU-00487,63,3542503.0,223177689.0,1
PO-20221015-003531,PO-20221015-003531-L01,SKU-00664,10,3436449.0,34364490.0,2
PO-20221016-000532,PO-20221016-000532-L01,SKU-00110,24,869642.0,20871408.0,2
PO-20221016-000806,PO-20221016-000806-L01,SKU-00156,30,539050.0,16171500.0,10
PO-20221016-003260,PO-20221016-003260-L01,SKU-00609,16,12391.0,198256.0,2
PO-20221016-003625,PO-20221016-003625-L01,SKU-00681,2,424073.0,848146.0,1
PO-20221016-003881,PO-20221016-003881-L01,SKU-00736,7,505823.0,3540761.0,1
PO-20221017-001358,PO-20221017-001358-L01,SKU-00264,4,237643.0,950572.0,1
PO-20221019-002069,PO-20221019-002069-L01,SKU-00396,20,152988.0,3059760.0,5
PO-20221019-002263,PO-20221019-002263-L01,SKU-00424,6,525675.0,3154050.0,1
PO-20221019-002834,PO-20221019-002834-L01,SKU-00537,20,434311.0,8686220.0,10
PO-20221019-003338,PO-20221019-003338-L01,SKU-00622,11,1808772.0,19896492.0,1
PO-20221020-000765,PO-20221020-000765-L01,SKU-00149,4,2712998.0,10851992.0,2
PO-20221020-001881,PO-20221020-001881-L01,SKU-00374,2,247058.0,494116.0,1
PO-20221021-000218,PO-20221021-000218-L01,SKU-00051,9,2507302.0,22565718.0,1
PO-20221021-000437,PO-20221021-000437-L01,SKU-00086,4,525289.0,2101156.0,2
PO-20221021-000898,PO-20221021-000898-L01,SKU-00170,5,1575039.0,7875195.0,5
PO-20221021-002979,PO-20221021-002979-L01,SKU-00558,6,359540.0,2157240.0,1
PO-20221021-003222,PO-20221021-003222-L01,SKU-00602,6,90087.0,540522.0,1
PO-20221022-003395,PO-20221022-003395-L01,SKU-00636,5,474860.0,2374300.0,5
PO-20221023-000869,PO-20221023-000869-L01,SKU-00167,2,445038.0,890076.0,1
PO-20221023-001219,PO-20221023-001219-L01,SKU-00235,7,3780728.0,26465096.0,1
PO-20221023-001331,PO-20221023-001331-L01,SKU-00261,5,198807.0,994035.0,5
PO-20221024-001832,PO-20221024-001832-L01,SKU-00367,10,652473.0,6524730.0,5
PO-20221024-002315,PO-20221024-002315-L01,SKU-00440,10,3368999.0,33689990.0,5
PO-20221024-002805,PO-20221024-002805-L01,SKU-00534,4,50612.0,202448.0,2
PO-20221024-003557,PO-20221024-003557-L01,SKU-00666,20,925304.0,18506080.0,10
PO-20221024-004237,PO-20221024-004237-L01,SKU-00798,30,7245.0,217350.0,5
PO-20221025-000159,PO-20221025-000159-L01,SKU-00038,4,1017608.0,4070432.0,2
PO-20221025-001252,PO-20221025-001252-L01,SKU-00241,38,3313689.0,125920182.0,2
PO-20221025-002576,PO-20221025-002576-L01,SKU-00488,18,497538.0,8955684.0,2
PO-20221025-002716,PO-20221025-002716-L01,SKU-00513,4,71401.0,285604.0,2
PO-20221025-003076,PO-20221025-003076-L01,SKU-00580,4,3076575.0,12306300.0,1
PO-20221025-004004,PO-20221025-004004-L01,SKU-00762,3,69264.0,207792.0,1
PO-20221026-000387,PO-20221026-000387-L01,SKU-00074,12,606575.0,7278900.0,2
PO-20221026-001007,PO-20221026-001007-L01,SKU-00196,40,4323522.0,172940880.0,10
PO-20221026-002204,PO-20221026-002204-L01,SKU-00418,4,377469.0,1509876.0,1
PO-20221026-002724,PO-20221026-002724-L01,SKU-00514,5,491500.0,2457500.0,5
PO-20221026-002856,PO-20221026-002856-L01,SKU-00540,20,203377.0,4067540.0,10
PO-20221026-003109,PO-20221026-003109-L01,SKU-00582,74,1421118.0,105162732.0,1
PO-20221026-003861,PO-20221026-003861-L01,SKU-00734,10,746628.0,7466280.0,1
PO-20221026-004065,PO-20221026-004065-L01,SKU-00777,30,146402.0,4392060.0,10
PO-20221027-000289,PO-20221027-000289-L01,SKU-00062,30,79493.0,2384790.0,10
PO-20221027-000356,PO-20221027-000356-L01,SKU-00070,9,1171283.0,10541547.0,1
PO-20221027-004196,PO-20221027-004196-L01,SKU-00793,10,999230.0,9992300.0,5
PO-20221028-000610,PO-20221028-000610-L01,SKU-00124,15,511100.0,7666500.0,5
PO-20221028-000938,PO-20221028-000938-L01,SKU-00181,2,273382.0,546764.0,2
PO-20221028-001733,PO-20221028-001733-L01,SKU-00351,3,824897.0,2474691.0,1
PO-20221028-002671,PO-20221028-002671-L01,SKU-00506,6,16487.0,98922.0,1
PO-20221028-003908,PO-20221028-003908-L01,SKU-00745,18,1262921.0,22732578.0,2
PO-20221028-003930,PO-20221028-003930-L01,SKU-00748,5,1268972.0,6344860.0,5
PO-20221029-002243,PO-20221029-002243-L01,SKU-00423,50,5865.0,293250.0,10
PO-20221029-002991,PO-20221029-002991-L01,SKU-00563,5,3707372.0,18536860.0,5
PO-20221029-003368,PO-20221029-003368-L01,SKU-00629,10,953778.0,9537780.0,5
PO-20221029-004000,PO-20221029-004000-L01,SKU-00761,14,416011.0,5824154.0,2
PO-20221030-000951,PO-20221030-000951-L01,SKU-00184,6,1386652.0,8319912.0,2
PO-20221030-002841,PO-20221030-002841-L01,SKU-00538,3,501505.0,1504515.0,1
PO-20221031-001464,PO-20221031-001464-L01,SKU-00290,2,3417442.0,6834884.0,2
PO-20221031-002403,PO-20221031-002403-L01,SKU-00456,10,1273512.0,12735120.0,1
PO-20221101-003980,PO-20221101-003980-L01,SKU-00756,4,1512151.0,6048604.0,2
PO-20221102-000736,PO-20221102-000736-L01,SKU-00142,2,74032.0,148064.0,2
PO-20221102-001611,PO-20221102-001611-L01,SKU-00319,4,9623.0,38492.0,2
PO-20221103-000268,PO-20221103-000268-L01,SKU-00059,4,279403.0,1117612.0,2
PO-20221103-001817,PO-20221103-001817-L01,SKU-00362,25,1472026.0,36800650.0,5
PO-20221103-002342,PO-20221103-002342-L01,SKU-00443,8,303410.0,2427280.0,1
PO-20221103-003512,PO-20221103-003512-L01,SKU-00659,5,1261037.0,6305185.0,5
PO-20221103-003662,PO-20221103-003662-L01,SKU-00692,5,5028837.0,25144185.0,5
PO-20221104-001159,PO-20221104-001159-L01,SKU-00222,22,322342.0,7091524.0,1
PO-20221104-001368,PO-20221104-001368-L01,SKU-00266,3,851298.0,2553894.0,1
PO-20221104-001640,PO-20221104-001640-L01,SKU-00330,2,3182674.0,6365348.0,2
PO-20221104-003213,PO-20221104-003213-L01,SKU-00599,5,3316570.0,16582850.0,5
PO-20221104-003246,PO-20221104-003246-L01,SKU-00608,5,2784230.0,13921150.0,1
PO-20221105-000664,PO-20221105-000664-L01,SKU-00133,2,554652.0,1109304.0,1
PO-20221105-002171,PO-20221105-002171-L01,SKU-00413,4,346259.0,1385036.0,2
PO-20221105-002917,PO-20221105-002917-L01,SKU-00550,4,4250163.0,17000652.0,1
PO-20221106-001173,PO-20221106-001173-L01,SKU-00223,20,868729.0,17374580.0,2
PO-20221106-002445,PO-20221106-002445-L01,SKU-00464,12,8738.0,104856.0,1
PO-20221106-003568,PO-20221106-003568-L01,SKU-00667,3,471591.0,1414773.0,1
PO-20221106-003847,PO-20221106-003847-L01,SKU-00733,4,323209.0,1292836.0,2
PO-20221107-003737,PO-20221107-003737-L01,SKU-00704,7,3665422.0,25657954.0,1
PO-20221108-002364,PO-20221108-002364-L01,SKU-00448,10,1216860.0,12168600.0,5
PO-20221108-002939,PO-20221108-002939-L01,SKU-00554,40,909695.0,36387800.0,10
PO-20221109-000807,PO-20221109-000807-L01,SKU-00156,50,504116.0,25205800.0,10
PO-20221109-004054,PO-20221109-004054-L01,SKU-00775,2,285664.0,571328.0,1
PO-20221110-000219,PO-20221110-000219-L01,SKU-00051,16,2535640.0,40570240.0,1
PO-20221110-002495,PO-20221110-002495-L01,SKU-00474,6,2513970.0,15083820.0,2
PO-20221110-003404,PO-20221110-003404-L01,SKU-00638,4,168860.0,675440.0,2
PO-20221110-003862,PO-20221110-003862-L01,SKU-00734,11,758043.0,8338473.0,1
PO-20221111-000476,PO-20221111-000476-L01,SKU-00097,46,33788.0,1554248.0,2
PO-20221111-003060,PO-20221111-003060-L01,SKU-00579,22,394485.0,8678670.0,1
PO-20221111-004089,PO-20221111-004089-L01,SKU-00781,5,483864.0,2419320.0,5
PO-20221112-001473,PO-20221112-001473-L01,SKU-00291,46,3486470.0,160377620.0,2
PO-20221112-001726,PO-20221112-001726-L01,SKU-00349,20,6826713.0,136534260.0,5
PO-20221112-002465,PO-20221112-002465-L01,SKU-00470,4,333502.0,1334008.0,2
PO-20221112-004077,PO-20221112-004077-L01,SKU-00780,3,469283.0,1407849.0,1
PO-20221113-000115,PO-20221113-000115-L01,SKU-00027,2,937820.0,1875640.0,2
PO-20221113-000560,PO-20221113-000560-L01,SKU-00116,8,708185.0,5665480.0,2
PO-20221113-000586,PO-20221113-000586-L01,SKU-00122,34,70143.0,2384862.0,1
PO-20221113-001243,PO-20221113-001243-L01,SKU-00240,3,2781888.0,8345664.0,1
PO-20221113-002289,PO-20221113-002289-L01,SKU-00434,10,63467.0,634670.0,5
PO-20221114-002818,PO-20221114-002818-L01,SKU-00536,8,366384.0,2931072.0,2
PO-20221114-004097,PO-20221114-004097-L01,SKU-00782,2,425317.0,850634.0,1
PO-20221115-001762,PO-20221115-001762-L01,SKU-00353,2,1363524.0,2727048.0,2
PO-20221115-003492,PO-20221115-003492-L01,SKU-00657,2,2019988.0,4039976.0,2
PO-20221115-003690,PO-20221115-003690-L01,SKU-00695,2,2513317.0,5026634.0,1
PO-20221116-001268,PO-20221116-001268-L01,SKU-00242,6,589500.0,3537000.0,1
PO-20221116-001882,PO-20221116-001882-L01,SKU-00374,8,255578.0,2044624.0,1
PO-20221116-001939,PO-20221116-001939-L01,SKU-00380,23,5641611.0,129757053.0,1
PO-20221116-002148,PO-20221116-002148-L01,SKU-00409,4,3316855.0,13267420.0,2
PO-20221116-002737,PO-20221116-002737-L01,SKU-00517,5,112743.0,563715.0,5
PO-20221117-001070,PO-20221117-001070-L01,SKU-00204,8,121133.0,969064.0,2
PO-20221117-001535,PO-20221117-001535-L01,SKU-00303,19,329038.0,6251722.0,1
PO-20221117-002108,PO-20221117-002108-L01,SKU-00401,11,84332.0,927652.0,1
PO-20221117-003513,PO-20221117-003513-L01,SKU-00659,10,1353421.0,13534210.0,5
PO-20221117-003761,PO-20221117-003761-L01,SKU-00708,4,106951.0,427804.0,1
PO-20221118-000001,PO-20221118-000001-L01,SKU-00002,4,369661.0,1478644.0,2
PO-20221118-003185,PO-20221118-003185-L01,SKU-00591,10,108778.0,1087780.0,5
PO-20221119-000207,PO-20221119-000207-L01,SKU-00049,4,485334.0,1941336.0,1
PO-20221119-001384,PO-20221119-001384-L01,SKU-00271,2,1478208.0,2956416.0,2
PO-20221119-001651,PO-20221119-001651-L01,SKU-00332,2,644891.0,1289782.0,1
PO-20221119-002374,PO-20221119-002374-L01,SKU-00450,4,18691.0,74764.0,2
PO-20221119-003580,PO-20221119-003580-L01,SKU-00668,3,1210696.0,3632088.0,1
PO-20221120-002295,PO-20221120-002295-L01,SKU-00435,4,961086.0,3844344.0,1
PO-20221120-003965,PO-20221120-003965-L01,SKU-00753,3,743786.0,2231358.0,1
PO-20221120-004019,PO-20221120-004019-L01,SKU-00765,20,789376.0,15787520.0,10
PO-20221120-004165,PO-20221120-004165-L01,SKU-00787,5,408261.0,2041305.0,5
PO-20221122-000611,PO-20221122-000611-L01,SKU-00124,10,505098.0,5050980.0,5
PO-20221122-001319,PO-20221122-001319-L01,SKU-00257,2,115391.0,230782.0,2
PO-20221122-001373,PO-20221122-001373-L01,SKU-00268,12,1103129.0,13237548.0,2
PO-20221122-001498,PO-20221122-001498-L01,SKU-00294,6,364757.0,2188542.0,1
PO-20221122-002992,PO-20221122-002992-L01,SKU-00563,5,3817393.0,19086965.0,5
PO-20221122-003764,PO-20221122-003764-L01,SKU-00710,12,5401605.0,64819260.0,1
PO-20221123-000108,PO-20221123-000108-L01,SKU-00025,5,578732.0,2893660.0,5
PO-20221123-000488,PO-20221123-000488-L01,SKU-00099,20,1922351.0,38447020.0,10
PO-20221123-002692,PO-20221123-002692-L01,SKU-00509,22,346458.0,7622076.0,2
PO-20221124-000855,PO-20221124-000855-L01,SKU-00165,6,41289.0,247734.0,1
PO-20221124-001744,PO-20221124-001744-L01,SKU-00352,100,1417604.0,141760400.0,10
PO-20221124-002554,PO-20221124-002554-L01,SKU-00487,23,3432297.0,78942831.0,1
PO-20221124-003285,PO-20221124-003285-L01,SKU-00612,3,2790845.0,8372535.0,1
PO-20221125-000756,PO-20221125-000756-L01,SKU-00147,10,1633945.0,16339450.0,5
PO-20221125-001139,PO-20221125-001139-L01,SKU-00218,4,631054.0,2524216.0,1
PO-20221125-001400,PO-20221125-001400-L01,SKU-00275,10,1539721.0,15397210.0,2
PO-20221125-001627,PO-20221125-001627-L01,SKU-00325,2,1618606.0,3237212.0,1
PO-20221125-001664,PO-20221125-001664-L01,SKU-00335,10,471245.0,4712450.0,5
PO-20221125-001777,PO-20221125-001777-L01,SKU-00354,10,4053577.0,40535770.0,5
PO-20221126-000220,PO-20221126-000220-L01,SKU-00051,15,2499768.0,37496520.0,1
PO-20221126-000411,PO-20221126-000411-L01,SKU-00081,5,154678.0,773390.0,5
PO-20221126-002975,PO-20221126-002975-L01,SKU-00557,3,112335.0,337005.0,1
PO-20221126-003532,PO-20221126-003532-L01,SKU-00664,14,3396898.0,47556572.0,2
PO-20221126-003716,PO-20221126-003716-L01,SKU-00701,3,567062.0,1701186.0,1
PO-20221126-003727,PO-20221126-003727-L01,SKU-00703,4,3651641.0,14606564.0,1
PO-20221126-004133,PO-20221126-004133-L01,SKU-00784,8,2638261.0,21106088.0,2
PO-20221127-000691,PO-20221127-000691-L01,SKU-00136,4,2204943.0,8819772.0,1
PO-20221127-003235,PO-20221127-003235-L01,SKU-00605,4,2462305.0,9849220.0,2
PO-20221128-000191,PO-20221128-000191-L01,SKU-00044,4,727850.0,2911400.0,2
PO-20221128-001443,PO-20221128-001443-L01,SKU-00284,8,908030.0,7264240.0,2
PO-20221128-002797,PO-20221128-002797-L01,SKU-00533,6,1390067.0,8340402.0,2
PO-20221129-000136,PO-20221129-000136-L01,SKU-00031,34,537235.0,18265990.0,2
PO-20221129-000344,PO-20221129-000344-L01,SKU-00069,2,1438869.0,2877738.0,2
PO-20221129-001085,PO-20221129-001085-L01,SKU-00206,6,1289432.0,7736592.0,2
PO-20221129-001130,PO-20221129-001130-L01,SKU-00216,4,613278.0,2453112.0,1
PO-20221129-002086,PO-20221129-002086-L01,SKU-00397,14,1026741.0,14374374.0,2
PO-20221129-002140,PO-20221129-002140-L01,SKU-00407,3,362998.0,1088994.0,1
PO-20221129-003648,PO-20221129-003648-L01,SKU-00689,2,12276.0,24552.0,2
PO-20221130-001042,PO-20221130-001042-L01,SKU-00200,4,96358.0,385432.0,1
PO-20221130-002857,PO-20221130-002857-L01,SKU-00540,20,196254.0,3925080.0,10
PO-20221130-002883,PO-20221130-002883-L01,SKU-00541,22,4684145.0,103051190.0,1
PO-20221130-003179,PO-20221130-003179-L01,SKU-00590,15,151226.0,2268390.0,5
PO-20221130-003655,PO-20221130-003655-L01,SKU-00690,6,1386262.0,8317572.0,2
PO-20221201-000259,PO-20221201-000259-L01,SKU-00058,6,434665.0,2607990.0,1
PO-20221201-002109,PO-20221201-002109-L01,SKU-00401,9,81016.0,729144.0,1
PO-20221201-003988,PO-20221201-003988-L01,SKU-00759,4,1180961.0,4723844.0,2
PO-20221202-002128,PO-20221202-002128-L01,SKU-00405,8,239421.0,1915368.0,2
PO-20221202-002634,PO-20221202-002634-L01,SKU-00497,20,58743.0,1174860.0,10
PO-20221202-002819,PO-20221202-002819-L01,SKU-00536,14,368478.0,5158692.0,2
PO-20221202-003701,PO-20221202-003701-L01,SKU-00699,22,280037.0,6160814.0,2
PO-20221202-004110,PO-20221202-004110-L01,SKU-00783,60,157943.0,9476580.0,1
PO-20221203-001220,PO-20221203-001220-L01,SKU-00235,17,3889094.0,66114598.0,1
PO-20221203-001569,PO-20221203-001569-L01,SKU-00308,20,1409865.0,28197300.0,2
PO-20221203-001618,PO-20221203-001618-L01,SKU-00321,14,1653405.0,23147670.0,2
PO-20221203-003061,PO-20221203-003061-L01,SKU-00579,12,388243.0,4658916.0,1
PO-20221203-003863,PO-20221203-003863-L01,SKU-00734,18,770162.0,13862916.0,1
PO-20221204-002205,PO-20221204-002205-L01,SKU-00418,17,363563.0,6180571.0,1
PO-20221204-002912,PO-20221204-002912-L01,SKU-00549,3,280392.0,841176.0,1
PO-20221204-003310,PO-20221204-003310-L01,SKU-00617,25,682400.0,17060000.0,5
PO-20221205-001853,PO-20221205-001853-L01,SKU-00370,28,101559.0,2843652.0,2
PO-20221206-002233,PO-20221206-002233-L01,SKU-00422,10,540849.0,5408490.0,5
PO-20221206-002244,PO-20221206-002244-L01,SKU-00423,30,5591.0,167730.0,10
PO-20221206-003454,PO-20221206-003454-L01,SKU-00650,5,66903.0,334515.0,5
PO-20221206-003693,PO-20221206-003693-L01,SKU-00698,8,79145.0,633160.0,1
PO-20221207-000328,PO-20221207-000328-L01,SKU-00067,25,88682.0,2217050.0,5
PO-20221207-002272,PO-20221207-002272-L01,SKU-00426,2,148405.0,296810.0,2
PO-20221207-003134,PO-20221207-003134-L01,SKU-00585,2,1975376.0,3950752.0,1
PO-20221207-003171,PO-20221207-003171-L01,SKU-00589,2,845235.0,1690470.0,2
PO-20221207-003247,PO-20221207-003247-L01,SKU-00608,9,2839079.0,25551711.0,1
PO-20221208-000795,PO-20221208-000795-L01,SKU-00155,7,128851.0,901957.0,1
PO-20221208-001008,PO-20221208-001008-L01,SKU-00196,30,4349903.0,130497090.0,10
PO-20221208-002404,PO-20221208-002404-L01,SKU-00456,6,1244582.0,7467492.0,1
PO-20221208-002903,PO-20221208-002903-L01,SKU-00546,3,138039.0,414117.0,1
PO-20221209-000290,PO-20221209-000290-L01,SKU-00062,50,81344.0,4067200.0,10
PO-20221209-003023,PO-20221209-003023-L01,SKU-00571,5,2811887.0,14059435.0,5
PO-20221209-003425,PO-20221209-003425-L01,SKU-00641,60,619608.0,37176480.0,5
PO-20221209-004020,PO-20221209-004020-L01,SKU-00765,30,816052.0,24481560.0,10
PO-20221210-000150,PO-20221210-000150-L01,SKU-00034,4,574033.0,2296132.0,2
PO-20221210-000321,PO-20221210-000321-L01,SKU-00066,4,476597.0,1906388.0,2
PO-20221210-000357,PO-20221210-000357-L01,SKU-00070,39,1167371.0,45527469.0,1
PO-20221210-001701,PO-20221210-001701-L01,SKU-00343,4,98324.0,393296.0,1
PO-20221210-002043,PO-20221210-002043-L01,SKU-00394,12,670247.0,8042964.0,2
PO-20221210-002269,PO-20221210-002269-L01,SKU-00425,18,227698.0,4098564.0,2
PO-20221210-002461,PO-20221210-002461-L01,SKU-00469,2,3700742.0,7401484.0,2
PO-20221210-003000,PO-20221210-003000-L01,SKU-00564,15,371914.0,5578710.0,5
PO-20221211-001883,PO-20221211-001883-L01,SKU-00374,3,251074.0,753222.0,1
PO-20221211-003223,PO-20221211-003223-L01,SKU-00602,4,93056.0,372224.0,1
PO-20221212-001208,PO-20221212-001208-L01,SKU-00229,15,311963.0,4679445.0,5
PO-20221212-002555,PO-20221212-002555-L01,SKU-00487,23,3319916.0,76358068.0,1
PO-20221212-003349,PO-20221212-003349-L01,SKU-00623,4,2767576.0,11070304.0,1
PO-20221213-000273,PO-20221213-000273-L01,SKU-00060,5,115340.0,576700.0,5
PO-20221213-000826,PO-20221213-000826-L01,SKU-00159,4,477869.0,1911476.0,2
PO-20221213-000939,PO-20221213-000939-L01,SKU-00181,2,274736.0,549472.0,2
PO-20221213-001374,PO-20221213-001374-L01,SKU-00268,4,1073783.0,4295132.0,2
PO-20221213-003122,PO-20221213-003122-L01,SKU-00583,10,385210.0,3852100.0,10
PO-20221214-002193,PO-20221214-002193-L01,SKU-00416,2,114653.0,229306.0,1
PO-20221214-003514,PO-20221214-003514-L01,SKU-00659,10,1261477.0,12614770.0,5
PO-20221214-003627,PO-20221214-003627-L01,SKU-00682,8,214002.0,1712016.0,2
PO-20221215-000994,PO-20221215-000994-L01,SKU-00195,2,38276.0,76552.0,2
PO-20221215-001587,PO-20221215-001587-L01,SKU-00311,6,1852945.0,11117670.0,1
PO-20221215-002606,PO-20221215-002606-L01,SKU-00494,26,568833.0,14789658.0,1
PO-20221215-003019,PO-20221215-003019-L01,SKU-00569,15,395875.0,5938125.0,5
PO-20221216-000429,PO-20221216-000429-L01,SKU-00083,4,137206.0,548824.0,1
PO-20221216-000527,PO-20221216-000527-L01,SKU-00109,8,310240.0,2481920.0,2
PO-20221216-001297,PO-20221216-001297-L01,SKU-00249,4,423844.0,1695376.0,2
PO-20221217-000160,PO-20221217-000160-L01,SKU-00038,12,989509.0,11874108.0,2
PO-20221217-001795,PO-20221217-001795-L01,SKU-00356,5,41071.0,205355.0,5
PO-20221217-003077,PO-20221217-003077-L01,SKU-00580,2,3143651.0,6287302.0,1
PO-20221217-004230,PO-20221217-004230-L01,SKU-00797,3,792839.0,2378517.0,1
PO-20221218-000451,PO-20221218-000451-L01,SKU-00089,4,914378.0,3657512.0,2
PO-20221218-002626,PO-20221218-002626-L01,SKU-00496,6,2405677.0,14434062.0,2
PO-20221218-003569,PO-20221218-003569-L01,SKU-00667,8,448859.0,3590872.0,1
PO-20221218-003960,PO-20221218-003960-L01,SKU-00752,3,3224536.0,9673608.0,1
PO-20221219-000910,PO-20221219-000910-L01,SKU-00171,5,2344172.0,11720860.0,5
PO-20221219-001375,PO-20221219-001375-L01,SKU-00269,2,66771.0,133542.0,2
PO-20221219-003604,PO-20221219-003604-L01,SKU-00675,2,1324379.0,2648758.0,2
PO-20221219-004134,PO-20221219-004134-L01,SKU-00784,8,2667955.0,21343640.0,2
PO-20221220-000718,PO-20221220-000718-L01,SKU-00138,3,4081655.0,12244965.0,1
PO-20221220-001416,PO-20221220-001416-L01,SKU-00278,4,123546.0,494184.0,2
PO-20221220-002087,PO-20221220-002087-L01,SKU-00397,38,1054824.0,40083312.0,2
PO-20221220-002858,PO-20221220-002858-L01,SKU-00540,20,201457.0,4029140.0,10
PO-20221220-003206,PO-20221220-003206-L01,SKU-00595,3,71570.0,214710.0,1
PO-20221220-003339,PO-20221220-003339-L01,SKU-00622,36,1725063.0,62102268.0,1
PO-20221221-002134,PO-20221221-002134-L01,SKU-00406,2,224129.0,448258.0,1
PO-20221221-002425,PO-20221221-002425-L01,SKU-00460,15,642250.0,9633750.0,5
PO-20221222-000399,PO-20221222-000399-L01,SKU-00077,8,1165920.0,9327360.0,1
PO-20221223-000016,PO-20221223-000016-L01,SKU-00006,3,1999573.0,5998719.0,1
PO-20221223-000376,PO-20221223-000376-L01,SKU-00072,7,1468586.0,10280102.0,1
PO-20221223-001320,PO-20221223-001320-L01,SKU-00257,16,113109.0,1809744.0,2
PO-20221223-001619,PO-20221223-001619-L01,SKU-00321,132,1520010.0,200641320.0,2
PO-20221223-001763,PO-20221223-001763-L01,SKU-00353,4,1348183.0,5392732.0,2
PO-20221223-003848,PO-20221223-003848-L01,SKU-00733,6,292641.0,1755846.0,2
PO-20221224-001174,PO-20221224-001174-L01,SKU-00223,42,833841.0,35021322.0,2
PO-20221224-001310,PO-20221224-001310-L01,SKU-00256,2,43199.0,86398.0,1
PO-20221224-001989,PO-20221224-001989-L01,SKU-00387,4,305959.0,1223836.0,2
PO-20221224-002026,PO-20221224-002026-L01,SKU-00392,4,188798.0,755192.0,2
PO-20221224-003359,PO-20221224-003359-L01,SKU-00626,30,6494611.0,194838330.0,10
PO-20221225-000012,PO-20221225-000012-L01,SKU-00005,2,893225.0,1786450.0,1
PO-20221225-001009,PO-20221225-001009-L01,SKU-00196,20,4235681.0,84713620.0,10
PO-20221226-000742,PO-20221226-000742-L01,SKU-00144,2,546806.0,1093612.0,1
