receipt_id,po_id,po_line_id,sku,supplier,location,receipt_date,received_qty,unit_cost,total_cost,receipt_status
GR-20230223-001523,PO-20230202-001390,PO-20230202-001390-L01,SKU-00273,Hydroline Andina,CD Santiago,2023-02-23,2,136148.0,272296.0,received
GR-20230223-001998,PO-20221103-001817,PO-20221103-001817-L01,SKU-00362,Andes Motion,CD Santiago,2023-02-23,10,1472026.0,14720260.0,received
GR-20230223-002657,PO-20221005-002402,PO-20221005-002402-L01,SKU-00456,Pacific Seal Supply,CD Santiago,2023-02-23,7,1296447.0,9075129.0,received
GR-20230223-003428,PO-20230119-003088,PO-20230119-003088-L01,SKU-00581,Maestranza Integral,CD Santiago,2023-02-23,11,1481704.0,16298744.0,partial
GR-20230223-004462,PO-20230117-004013,PO-20230117-004013-L01,SKU-00764,Maestranza Integral,CD Santiago,2023-02-23,2,823786.0,1647572.0,received
GR-20230224-000173,PO-20221217-000160,PO-20221217-000160-L01,SKU-00038,Tecfluid Norte,CD Santiago,2023-02-24,12,989509.0,11874108.0,received
GR-20230224-001445,PO-20221223-001320,PO-20221223-001320-L01,SKU-00257,Tecfluid Norte,CD Santiago,2023-02-24,16,113109.0,1809744.0,received
GR-20230224-002785,PO-20230128-002514,PO-20230128-002514-L01,SKU-00480,Hydroline Andina,CD Santiago,2023-02-24,30,1371505.0,41145150.0,received
GR-20230224-003892,PO-20230209-003494,PO-20230209-003494-L01,SKU-00657,Hydroline Andina,CD Santiago,2023-02-24,2,1979172.0,3958344.0,received
GR-20230224-004208,PO-20230202-003779,PO-20230202-003779-L01,SKU-00713,Hydroline Andina,CD Santiago,2023-02-24,5,70446.0,352230.0,received
GR-20230225-000235,PO-20221110-000219,PO-20221110-000219-L01,SKU-00051,Andes Motion,CD Santiago,2023-02-25,16,2535640.0,40570240.0,received
GR-20230225-000560,PO-20220830-000516,PO-20220830-000516-L01,SKU-00106,Pacific Seal Supply,CD Santiago,2023-02-25,38,2959690.0,112468220.0,received
GR-20230225-000622,PO-20230201-000574,PO-20230201-000574-L01,SKU-00119,Hydroline Andina,CD Santiago,2023-02-25,2,186971.0,373942.0,received
GR-20230225-001372,PO-20221007-001251,PO-20221007-001251-L01,SKU-00241,Pacific Seal Supply,CD Santiago,2023-02-25,40,3279598.0,131183920.0,received
GR-20230225-001396,PO-20230115-001274,PO-20230115-001274-L01,SKU-00243,Tecfluid Norte,CD Santiago,2023-02-25,3,3275615.0,9826845.0,received
GR-20230225-004601,PO-20230205-004136,PO-20230205-004136-L01,SKU-00784,Hydroline Andina,CD Santiago,2023-02-25,16,2419902.0,38718432.0,received
GR-20230226-000900,PO-20230121-000827,PO-20230121-000827-L01,SKU-00159,Maestranza Integral,CD Santiago,2023-02-26,4,495680.0,1982720.0,received
GR-20230226-002432,PO-20220906-002203,PO-20220906-002203-L01,SKU-00418,Industrial Flow Partners,CD Santiago,2023-02-26,11,361615.0,3977765.0,received
GR-20230226-002445,PO-20230122-002214,PO-20230122-002214-L01,SKU-00419,Maestranza Integral,CD Santiago,2023-02-26,7,913666.0,6395662.0,partial
GR-20230227-003152,PO-20221010-002846,PO-20221010-002846-L01,SKU-00539,Industrial Flow Partners,CD Santiago,2023-02-27,4,2501800.0,10007200.0,received
GR-20230227-003911,PO-20221117-003513,PO-20221117-003513-L01,SKU-00659,Andes Motion,CD Santiago,2023-02-27,5,1353421.0,6767105.0,partial
GR-20230227-004076,PO-20221103-003662,PO-20221103-003662-L01,SKU-00692,Andes Motion,CD Santiago,2023-02-27,5,5028837.0,25144185.0,received
GR-20230227-004536,PO-20230122-004078,PO-20230122-004078-L01,SKU-00780,Maestranza Integral,CD Santiago,2023-02-27,3,441552.0,1324656.0,received
GR-20230228-000223,PO-20230208-000208,PO-20230208-000208-L01,SKU-00049,Hydroline Andina,CD Santiago,2023-02-28,2,473199.0,946398.0,received
GR-20230228-000718,PO-20220914-000663,PO-20220914-000663-L01,SKU-00133,Industrial Flow Partners,CD Santiago,2023-02-28,2,548967.0,1097934.0,received
GR-20230228-000937,PO-20230125-000856,PO-20230125-000856-L01,SKU-00165,Maestranza Integral,CD Santiago,2023-02-28,5,40054.0,200270.0,received
GR-20230228-001918,PO-20220822-001743,PO-20220822-001743-L01,SKU-00352,Industrial Flow Partners,CD Santiago,2023-02-28,40,1464823.0,58592920.0,received
GR-20230228-002481,PO-20230129-002245,PO-20230129-002245-L01,SKU-00423,Maestranza Integral,CD Santiago,2023-02-28,20,5469.0,109380.0,received
GR-20230228-004452,PO-20221025-004004,PO-20221025-004004-L01,SKU-00762,Pacific Seal Supply,CD Santiago,2023-02-28,3,69264.0,207792.0,received
GR-20230301-003697,PO-20230204-003325,PO-20230204-003325-L01,SKU-00618,Hydroline Andina,CD Santiago,2023-03-01,1,1435799.0,1435799.0,partial
GR-20230301-003712,PO-20221001-003337,PO-20221001-003337-L01,SKU-00622,Pacific Seal Supply,CD Santiago,2023-03-01,11,1714966.0,18864626.0,received
GR-20230301-003734,PO-20230122-003352,PO-20230122-003352-L01,SKU-00624,Maestranza Integral,CD Santiago,2023-03-01,2,74380.0,148760.0,partial
GR-20230302-001746,PO-20230110-001588,PO-20230110-001588-L01,SKU-00311,Tecfluid Norte,CD Santiago,2023-03-02,4,1838868.0,7355472.0,received
GR-20230302-003429,PO-20230119-003088,PO-20230119-003088-L01,SKU-00581,Maestranza Integral,CD Santiago,2023-03-02,6,1481704.0,8890224.0,received
GR-20230302-003594,PO-20220901-003234,PO-20220901-003234-L01,SKU-00605,Industrial Flow Partners,CD Santiago,2023-03-02,2,2328528.0,4657056.0,received
GR-20230303-000236,PO-20221126-000220,PO-20221126-000220-L01,SKU-00051,Andes Motion,CD Santiago,2023-03-03,15,2499768.0,37496520.0,received
GR-20230303-000663,PO-20230110-000612,PO-20230110-000612-L01,SKU-00124,Tecfluid Norte,CD Santiago,2023-03-03,25,483466.0,12086650.0,received
GR-20230303-001371,PO-20220915-001250,PO-20220915-001250-L01,SKU-00241,Pacific Seal Supply,CD Santiago,2023-03-03,26,3054016.0,79404416.0,received
GR-20230303-003607,PO-20221207-003247,PO-20221207-003247-L01,SKU-00608,Andes Motion,CD Santiago,2023-03-03,9,2839079.0,25551711.0,received
GR-20230303-003784,PO-20230210-003396,PO-20230210-003396-L01,SKU-00636,Hydroline Andina,CD Santiago,2023-03-03,5,481062.0,2405310.0,received
GR-20230303-004223,PO-20221008-003794,PO-20221008-003794-L01,SKU-00719,Pacific Seal Supply,CD Santiago,2023-03-03,4,1877998.0,7511992.0,received
GR-20230304-000052,PO-20220905-000046,PO-20220905-000046-L01,SKU-00015,Industrial Flow Partners,CD Santiago,2023-03-04,110,3658836.0,402471960.0,received
GR-20230304-000918,PO-20221228-000839,PO-20221228-000839-L01,SKU-00161,Tecfluid Norte,CD Santiago,2023-03-04,2,626732.0,1253464.0,received
GR-20230304-001043,PO-20221030-000951,PO-20221030-000951-L01,SKU-00184,Pacific Seal Supply,CD Santiago,2023-03-04,6,1386652.0,8319912.0,received
GR-20230304-001092,PO-20230112-000995,PO-20230112-000995-L01,SKU-00195,Tecfluid Norte,CD Santiago,2023-03-04,2,40065.0,80130.0,received
GR-20230304-001471,PO-20221230-001344,PO-20221230-001344-L01,SKU-00263,Tecfluid Norte,CD Santiago,2023-03-04,13,19321.0,251173.0,received
GR-20230304-001830,PO-20221125-001664,PO-20221125-001664-L01,SKU-00335,Andes Motion,CD Santiago,2023-03-04,10,471245.0,4712450.0,received
GR-20230304-002463,PO-20230111-002229,PO-20230111-002229-L01,SKU-00421,Tecfluid Norte,CD Santiago,2023-03-04,3,84192.0,252576.0,received
GR-20230304-002637,PO-20220831-002386,PO-20220831-002386-L01,SKU-00455,Industrial Flow Partners,CD Santiago,2023-03-04,11,3429142.0,37720562.0,received
GR-20230304-003586,PO-20230128-003227,PO-20230128-003227-L01,SKU-00603,Maestranza Integral,CD Santiago,2023-03-04,3,6220238.0,18660714.0,received
GR-20230305-000417,PO-20221026-000387,PO-20221026-000387-L01,SKU-00074,Pacific Seal Supply,CD Santiago,2023-03-05,8,606575.0,4852600.0,partial
GR-20230305-000439,PO-20230130-000406,PO-20230130-000406-L01,SKU-00080,Maestranza Integral,CD Santiago,2023-03-05,4,88422.0,353688.0,received
GR-20230305-002446,PO-20230122-002214,PO-20230122-002214-L01,SKU-00419,Maestranza Integral,CD Santiago,2023-03-05,5,913666.0,4568330.0,received
GR-20230305-002697,PO-20230123-002438,PO-20230123-002438-L01,SKU-00461,Maestranza Integral,CD Santiago,2023-03-05,4,3297777.0,13191108.0,received
GR-20230305-003533,PO-20221130-003179,PO-20221130-003179-L01,SKU-00590,Andes Motion,CD Santiago,2023-03-05,15,151226.0,2268390.0,received
GR-20230305-003863,PO-20221003-003467,PO-20221003-003467-L01,SKU-00651,Pacific Seal Supply,CD Santiago,2023-03-05,90,1313938.0,118254420.0,received
GR-20230306-002755,PO-20221010-002488,PO-20221010-002488-L01,SKU-00473,Pacific Seal Supply,CD Santiago,2023-03-06,10,353915.0,3539150.0,received
GR-20230306-002832,PO-20230111-002556,PO-20230111-002556-L01,SKU-00487,Tecfluid Norte,CD Santiago,2023-03-06,49,3433152.0,168224448.0,received
GR-20230306-003240,PO-20230109-002924,PO-20230109-002924-L01,SKU-00551,Tecfluid Norte,CD Santiago,2023-03-06,4,1369804.0,5479216.0,partial
GR-20230306-003541,PO-20230131-003186,PO-20230131-003186-L01,SKU-00591,Maestranza Integral,CD Santiago,2023-03-06,10,113473.0,1134730.0,received
GR-20230306-003658,PO-20230105-003290,PO-20230105-003290-L01,SKU-00613,Tecfluid Norte,CD Santiago,2023-03-06,6,294478.0,1766868.0,received
GR-20230306-004411,PO-20230130-003966,PO-20230130-003966-L01,SKU-00753,Maestranza Integral,CD Santiago,2023-03-06,7,762286.0,5336002.0,received
GR-20230307-003912,PO-20221117-003513,PO-20221117-003513-L01,SKU-00659,Andes Motion,CD Santiago,2023-03-07,5,1353421.0,6767105.0,received
GR-20230307-003974,PO-20221218-003569,PO-20221218-003569-L01,SKU-00667,Andes Motion,CD Santiago,2023-03-07,8,448859.0,3590872.0,received
GR-20230307-004702,PO-20221217-004230,PO-20221217-004230-L01,SKU-00797,Andes Motion,CD Santiago,2023-03-07,3,792839.0,2378517.0,received
GR-20230308-001223,PO-20230115-001114,PO-20230115-001114-L01,SKU-00214,Tecfluid Norte,CD Santiago,2023-03-08,10,1789562.0,17895620.0,received
GR-20230308-003123,PO-20221202-002819,PO-20221202-002819-L01,SKU-00536,Andes Motion,CD Santiago,2023-03-08,14,368478.0,5158692.0,received
GR-20230308-004029,PO-20230202-003617,PO-20230202-003617-L01,SKU-00680,Maestranza Integral,CD Santiago,2023-03-08,5,237464.0,1187320.0,received
GR-20230308-004389,PO-20230206-003947,PO-20230206-003947-L01,SKU-00749,Maestranza Integral,CD Santiago,2023-03-08,10,21920.0,219200.0,received
GR-20230309-002136,PO-20230217-001941,PO-20230217-001941-L01,SKU-00380,Hydroline Andina,CD Santiago,2023-03-09,42,5613929.0,235785018.0,received
GR-20230309-004483,PO-20230203-004032,PO-20230203-004032-L01,SKU-00769,Maestranza Integral,CD Santiago,2023-03-09,6,403373.0,2420238.0,received
GR-20230310-000481,PO-20230119-000444,PO-20230119-000444-L01,SKU-00087,Tecfluid Norte,CD Santiago,2023-03-10,2,846244.0,1692488.0,received
GR-20230310-000504,PO-20230117-000465,PO-20230117-000465-L01,SKU-00096,Tecfluid Norte,CD Santiago,2023-03-10,2,106151.0,212302.0,received
GR-20230310-002933,PO-20230121-002651,PO-20230121-002651-L01,SKU-00499,Tecfluid Norte,CD Santiago,2023-03-10,3,280384.0,841152.0,received
GR-20230310-004359,PO-20230116-003918,PO-20230116-003918-L01,SKU-00746,Tecfluid Norte,CD Santiago,2023-03-10,4,79619.0,318476.0,received
GR-20230310-004685,PO-20230201-004215,PO-20230201-004215-L01,SKU-00795,Maestranza Integral,CD Santiago,2023-03-10,4,420809.0,1683236.0,received
GR-20230311-000278,PO-20221201-000259,PO-20221201-000259-L01,SKU-00058,Andes Motion,CD Santiago,2023-03-11,6,434665.0,2607990.0,received
GR-20230311-002526,PO-20220812-002287,PO-20220812-002287-L01,SKU-00434,Industrial Flow Partners,CD Santiago,2023-03-11,15,62981.0,944715.0,received
GR-20230313-003139,PO-20221019-002834,PO-20221019-002834-L01,SKU-00537,Pacific Seal Supply,CD Santiago,2023-03-13,10,434311.0,4343110.0,partial
GR-20230313-003580,PO-20221021-003222,PO-20221021-003222-L01,SKU-00602,Pacific Seal Supply,CD Santiago,2023-03-13,6,90087.0,540522.0,received
GR-20230314-000385,PO-20230221-000358,PO-20230221-000358-L01,SKU-00070,Hydroline Andina,CD Santiago,2023-03-14,7,1152830.0,8069810.0,received
GR-20230314-002507,PO-20221210-002269,PO-20221210-002269-L01,SKU-00425,Andes Motion,CD Santiago,2023-03-14,18,227698.0,4098564.0,received
GR-20230314-002658,PO-20221031-002403,PO-20221031-002403-L01,SKU-00456,Pacific Seal Supply,CD Santiago,2023-03-14,10,1273512.0,12735120.0,received
GR-20230314-002685,PO-20230119-002426,PO-20230119-002426-L01,SKU-00460,Tecfluid Norte,CD Santiago,2023-03-14,5,608432.0,3042160.0,received
GR-20230314-003246,PO-20230211-002929,PO-20230211-002929-L01,SKU-00552,Maestranza Integral,CD Santiago,2023-03-14,2,2376871.0,4753742.0,partial
GR-20230314-003261,PO-20230222-002941,PO-20230222-002941-L01,SKU-00554,Hydroline Andina,CD Santiago,2023-03-14,10,884466.0,8844660.0,received
GR-20230314-003735,PO-20230122-003352,PO-20230122-003352-L01,SKU-00624,Maestranza Integral,CD Santiago,2023-03-14,2,74380.0,148760.0,received
GR-20230314-003753,PO-20230119-003369,PO-20230119-003369-L01,SKU-00629,Tecfluid Norte,CD Santiago,2023-03-14,10,915686.0,9156860.0,received
GR-20230314-004373,PO-20230217-003931,PO-20230217-003931-L01,SKU-00748,Hydroline Andina,CD Santiago,2023-03-14,5,1184861.0,5924305.0,received
GR-20230315-000418,PO-20221026-000387,PO-20221026-000387-L01,SKU-00074,Pacific Seal Supply,CD Santiago,2023-03-15,4,606575.0,2426300.0,received
GR-20230315-000999,PO-20221219-000910,PO-20221219-000910-L01,SKU-00171,Andes Motion,CD Santiago,2023-03-15,5,2344172.0,11720860.0,received
GR-20230315-001831,PO-20230102-001665,PO-20230102-001665-L01,SKU-00335,Andes Motion,CD Santiago,2023-03-15,5,455391.0,2276955.0,received
GR-20230315-002364,PO-20230112-002143,PO-20230112-002143-L01,SKU-00408,Tecfluid Norte,CD Santiago,2023-03-15,4,1002234.0,4008936.0,received
GR-20230315-003241,PO-20230109-002924,PO-20230109-002924-L01,SKU-00551,Tecfluid Norte,CD Santiago,2023-03-15,6,1369804.0,8218824.0,received
GR-20230315-003729,PO-20221212-003349,PO-20221212-003349-L01,SKU-00623,Andes Motion,CD Santiago,2023-03-15,1,2767576.0,2767576.0,partial
GR-20230316-000842,PO-20230221-000774,PO-20230221-000774-L01,SKU-00150,Hydroline Andina,CD Santiago,2023-03-16,4,285501.0,1142004.0,received
GR-20230316-002036,PO-20220829-001852,PO-20220829-001852-L01,SKU-00370,Industrial Flow Partners,CD Santiago,2023-03-16,24,94908.0,2277792.0,received
GR-20230316-002482,PO-20230215-002246,PO-20230215-002246-L01,SKU-00423,Maestranza Integral,CD Santiago,2023-03-16,20,5415.0,108300.0,received
GR-20230316-003007,PO-20230223-002717,PO-20230223-002717-L01,SKU-00513,Hydroline Andina,CD Santiago,2023-03-16,2,78006.0,156012.0,received
GR-20230316-004140,PO-20221010-003722,PO-20221010-003722-L01,SKU-00702,Pacific Seal Supply,CD Santiago,2023-03-16,4,91616.0,366464.0,received
GR-20230317-000875,PO-20221016-000806,PO-20221016-000806-L01,SKU-00156,Pacific Seal Supply,CD Santiago,2023-03-17,30,539050.0,16171500.0,received
GR-20230317-001517,PO-20230119-001385,PO-20230119-001385-L01,SKU-00271,Tecfluid Norte,CD Santiago,2023-03-17,4,1567952.0,6271808.0,received
GR-20230317-003913,PO-20221214-003514,PO-20221214-003514-L01,SKU-00659,Andes Motion,CD Santiago,2023-03-17,10,1261477.0,12614770.0,received
GR-20230318-000779,PO-20221220-000718,PO-20221220-000718-L01,SKU-00138,Andes Motion,CD Santiago,2023-03-18,3,4081655.0,12244965.0,received
GR-20230318-001605,PO-20230213-001461,PO-20230213-001461-L01,SKU-00289,Maestranza Integral,CD Santiago,2023-03-18,4,36174.0,144696.0,received
GR-20230318-001618,PO-20230123-001474,PO-20230123-001474-L01,SKU-00291,Tecfluid Norte,CD Santiago,2023-03-18,14,3212886.0,44980404.0,received
GR-20230318-001975,PO-20221217-001795,PO-20221217-001795-L01,SKU-00356,Andes Motion,CD Santiago,2023-03-18,5,41071.0,205355.0,received
GR-20230318-002216,PO-20230222-002012,PO-20230222-002012-L01,SKU-00391,Maestranza Integral,CD Santiago,2023-03-18,6,237562.0,1425372.0,received
GR-20230318-004258,PO-20230224-003827,PO-20230224-003827-L01,SKU-00729,Hydroline Andina,CD Santiago,2023-03-18,10,3266830.0,32668300.0,received
GR-20230319-000635,PO-20230124-000587,PO-20230124-000587-L01,SKU-00122,Tecfluid Norte,CD Santiago,2023-03-19,10,66971.0,669710.0,received
GR-20230319-001319,PO-20220830-001203,PO-20220830-001203-L01,SKU-00228,Industrial Flow Partners,CD Santiago,2023-03-19,4,68674.0,274696.0,received
GR-20230319-003698,PO-20230204-003325,PO-20230204-003325-L01,SKU-00618,Hydroline Andina,CD Santiago,2023-03-19,1,1435799.0,1435799.0,received
GR-20230319-004602,PO-20230227-004137,PO-20230227-004137-L01,SKU-00784,Hydroline Andina,CD Santiago,2023-03-19,8,2497688.0,19981504.0,received
GR-20230320-000938,PO-20230215-000857,PO-20230215-000857-L01,SKU-00165,Maestranza Integral,CD Santiago,2023-03-20,5,41651.0,208255.0,received
GR-20230320-001320,PO-20221009-001204,PO-20221009-001204-L01,SKU-00228,Industrial Flow Partners,CD Santiago,2023-03-20,4,66523.0,266092.0,received
GR-20230320-001711,PO-20230226-001556,PO-20230226-001556-L01,SKU-00306,Hydroline Andina,CD Santiago,2023-03-20,5,2708021.0,13540105.0,received
GR-20230320-004349,PO-20230124-003909,PO-20230124-003909-L01,SKU-00745,Tecfluid Norte,CD Santiago,2023-03-20,8,1341446.0,10731568.0,received
GR-20230320-004436,PO-20230217-003989,PO-20230217-003989-L01,SKU-00759,Maestranza Integral,CD Santiago,2023-03-20,4,1181907.0,4727628.0,received
GR-20230320-004467,PO-20220912-004018,PO-20220912-004018-L01,SKU-00765,Industrial Flow Partners,CD Santiago,2023-03-20,30,823955.0,24718650.0,received
GR-20230320-004573,PO-20221228-004111,PO-20221228-004111-L01,SKU-00783,Andes Motion,CD Santiago,2023-03-20,39,165554.0,6456606.0,received
GR-20230321-000273,PO-20230214-000254,PO-20230214-000254-L01,SKU-00057,Maestranza Integral,CD Santiago,2023-03-21,4,756459.0,3025836.0,received
GR-20230321-000689,PO-20230302-000636,PO-20230302-000636-L01,SKU-00127,Hydroline Andina,CD Santiago,2023-03-21,6,1804001.0,10824006.0,received
GR-20230321-001107,PO-20230213-001010,PO-20230213-001010-L01,SKU-00196,Maestranza Integral,CD Santiago,2023-03-21,30,4324884.0,129746520.0,received
GR-20230321-002385,PO-20230130-002161,PO-20230130-002161-L01,SKU-00412,Tecfluid Norte,CD Santiago,2023-03-21,14,1956514.0,27391196.0,received
GR-20230321-002405,PO-20230211-002178,PO-20230211-002178-L01,SKU-00414,Maestranza Integral,CD Santiago,2023-03-21,5,262649.0,1313245.0,received
GR-20230321-002512,PO-20230119-002274,PO-20230119-002274-L01,SKU-00428,Tecfluid Norte,CD Santiago,2023-03-21,2,263192.0,526384.0,partial
GR-20230321-003247,PO-20230211-002929,PO-20230211-002929-L01,SKU-00552,Maestranza Integral,CD Santiago,2023-03-21,2,2376871.0,4753742.0,received
GR-20230321-004559,PO-20230101-004098,PO-20230101-004098-L01,SKU-00782,Andes Motion,CD Santiago,2023-03-21,2,416370.0,832740.0,received
GR-20230322-000174,PO-20230125-000161,PO-20230125-000161-L01,SKU-00038,Tecfluid Norte,CD Santiago,2023-03-22,10,966739.0,9667390.0,received
GR-20230322-002090,PO-20230227-001900,PO-20230227-001900-L01,SKU-00375,Hydroline Andina,CD Santiago,2023-03-22,2,790394.0,1580788.0,received
GR-20230323-000876,PO-20221109-000807,PO-20221109-000807-L01,SKU-00156,Pacific Seal Supply,CD Santiago,2023-03-23,30,504116.0,15123480.0,partial
GR-20230323-001597,PO-20221013-001455,PO-20221013-001455-L01,SKU-00287,Industrial Flow Partners,CD Santiago,2023-03-23,5,492600.0,2463000.0,partial
GR-20230323-001726,PO-20230303-001570,PO-20230303-001570-L01,SKU-00308,Hydroline Andina,CD Santiago,2023-03-23,10,1330831.0,13308310.0,received
GR-20230323-002178,PO-20230222-001981,PO-20230222-001981-L01,SKU-00383,Maestranza Integral,CD Santiago,2023-03-23,3,1180105.0,3540315.0,received
GR-20230323-004316,PO-20230208-003882,PO-20230208-003882-L01,SKU-00736,Maestranza Integral,CD Santiago,2023-03-23,2,539125.0,1078250.0,received
GR-20230324-001032,PO-20230307-000940,PO-20230307-000940-L01,SKU-00181,Hydroline Andina,CD Santiago,2023-03-24,6,270069.0,1620414.0,received
GR-20230324-002323,PO-20221117-002108,PO-20221117-002108-L01,SKU-00401,Pacific Seal Supply,CD Santiago,2023-03-24,11,84332.0,927652.0,received
GR-20230324-002809,PO-20230217-002536,PO-20230217-002536-L01,SKU-00483,Maestranza Integral,CD Santiago,2023-03-24,2,1495131.0,2990262.0,received
GR-20230324-002833,PO-20230130-002557,PO-20230130-002557-L01,SKU-00487,Tecfluid Norte,CD Santiago,2023-03-24,28,3572761.0,100037308.0,received
GR-20230325-001158,PO-20230226-001057,PO-20230226-001057-L01,SKU-00202,Maestranza Integral,CD Santiago,2023-03-25,4,2956073.0,11824292.0,partial
