transfer_id,sku,source_location,destination_location,ship_date,expected_receipt_date,receipt_date,transfer_qty,transfer_status
TR-20220406-002608,SKU-00127,CD Santiago,Concepción,2022-04-06,2022-04-09,2022-04-09,1,received
TR-20220406-002665,SKU-00129,CD Santiago,Lima,2022-04-06,2022-04-13,2022-04-10,2,received
TR-20220406-002887,SKU-00137,CD Santiago,Lima,2022-04-06,2022-04-13,2022-04-12,3,received
TR-20220406-004536,SKU-00223,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-08,2,received
TR-20220406-005741,SKU-00291,CD Santiago,Antofagasta,2022-04-06,2022-04-10,2022-04-10,3,received
TR-20220406-005742,SKU-00291,CD Santiago,Lima,2022-04-06,2022-04-13,2022-04-14,3,received
TR-20220406-005743,SKU-00291,CD Santiago,Santiago,2022-04-06,2022-04-07,2022-04-07,2,received
TR-20220406-006263,SKU-00311,CD Santiago,Concepción,2022-04-06,2022-04-09,2022-04-10,1,received
TR-20220406-006491,SKU-00331,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-09,2,received
TR-20220406-007670,SKU-00380,CD Santiago,Santiago,2022-04-06,2022-04-07,2022-04-07,4,received
TR-20220406-008147,SKU-00394,CD Santiago,Lima,2022-04-06,2022-04-13,2022-04-14,1,received
TR-20220406-009734,SKU-00449,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-10,2,received
TR-20220406-012034,SKU-00540,CD Santiago,Santiago,2022-04-06,2022-04-07,2022-04-07,3,received
TR-20220406-012441,SKU-00554,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-10,5,received
TR-20220406-012626,SKU-00556,CD Santiago,Antofagasta,2022-04-06,2022-04-10,2022-04-10,2,received
TR-20220406-012883,SKU-00578,CD Santiago,Antofagasta,2022-04-06,2022-04-10,2022-04-08,2,received
TR-20220406-013039,SKU-00581,CD Santiago,Antofagasta,2022-04-06,2022-04-10,2022-04-10,1,received
TR-20220406-013387,SKU-00587,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-08,2,received
TR-20220406-013588,SKU-00592,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-10,2,received
TR-20220406-014843,SKU-00651,CD Santiago,Antofagasta,2022-04-06,2022-04-10,2022-04-13,2,received
TR-20220406-015312,SKU-00666,CD Santiago,Concepción,2022-04-06,2022-04-09,2022-04-08,3,received
TR-20220406-016939,SKU-00765,CD Santiago,Copiapó,2022-04-06,2022-04-09,2022-04-08,2,received
TR-20220406-017314,SKU-00783,CD Santiago,Santiago,2022-04-06,2022-04-07,2022-04-07,3,received
TR-20220406-017554,SKU-00784,CD Santiago,Antofagasta,2022-04-06,2022-04-10,2022-04-09,2,received
TR-20220407-003515,SKU-00168,CD Santiago,Santiago,2022-04-07,2022-04-08,2022-04-09,1,received
TR-20220407-004537,SKU-00223,CD Santiago,Santiago,2022-04-07,2022-04-08,2022-04-08,2,received
TR-20220407-005132,SKU-00245,CD Santiago,Copiapó,2022-04-07,2022-04-10,2022-04-11,2,received
TR-20220407-007245,SKU-00370,CD Santiago,Lima,2022-04-07,2022-04-14,2022-04-15,2,received
TR-20220407-007671,SKU-00380,CD Santiago,Concepción,2022-04-07,2022-04-10,2022-04-12,2,received
TR-20220407-009810,SKU-00455,CD Santiago,Concepción,2022-04-07,2022-04-10,2022-04-09,3,received
TR-20220407-010521,SKU-00483,CD Santiago,Santiago,2022-04-07,2022-04-08,2022-04-09,1,received
TR-20220407-011932,SKU-00537,CD Santiago,Lima,2022-04-07,2022-04-14,2022-04-14,2,received
TR-20220407-012354,SKU-00544,CD Santiago,Copiapó,2022-04-07,2022-04-10,2022-04-11,1,received
TR-20220407-012896,SKU-00579,CD Santiago,Antofagasta,2022-04-07,2022-04-11,2022-04-09,3,received
TR-20220407-013040,SKU-00581,CD Santiago,Copiapó,2022-04-07,2022-04-10,2022-04-10,1,received
TR-20220407-013500,SKU-00588,CD Santiago,Santiago,2022-04-07,2022-04-08,2022-04-09,2,received
TR-20220407-013883,SKU-00614,CD Santiago,Antofagasta,2022-04-07,2022-04-11,2022-04-10,2,received
TR-20220407-015071,SKU-00657,CD Santiago,Lima,2022-04-07,2022-04-14,2022-04-12,1,received
TR-20220407-016444,SKU-00734,CD Santiago,Santiago,2022-04-07,2022-04-08,2022-04-09,2,received
TR-20220407-017037,SKU-00769,CD Santiago,Concepción,2022-04-07,2022-04-10,2022-04-12,1,received
TR-20220407-017038,SKU-00769,CD Santiago,Copiapó,2022-04-07,2022-04-10,2022-04-12,2,received
TR-20220408-000048,SKU-00014,CD Santiago,Santiago,2022-04-08,2022-04-09,2022-04-09,2,received
TR-20220408-000074,SKU-00015,CD Santiago,Concepción,2022-04-08,2022-04-11,2022-04-12,3,received
TR-20220408-000075,SKU-00015,CD Santiago,Santiago,2022-04-08,2022-04-09,2022-04-10,2,received
TR-20220408-000658,SKU-00051,CD Santiago,Lima,2022-04-08,2022-04-15,2022-04-17,2,received
TR-20220408-002746,SKU-00135,CD Santiago,Antofagasta,2022-04-08,2022-04-12,2022-04-13,2,received
TR-20220408-002933,SKU-00139,CD Santiago,Antofagasta,2022-04-08,2022-04-12,2022-04-11,2,received
TR-20220408-003089,SKU-00156,CD Santiago,Concepción,2022-04-08,2022-04-11,2022-04-10,2,received
TR-20220408-004538,SKU-00223,CD Santiago,Santiago,2022-04-08,2022-04-09,2022-04-09,2,received
TR-20220408-006093,SKU-00303,CD Santiago,Antofagasta,2022-04-08,2022-04-12,2022-04-11,2,received
TR-20220408-006557,SKU-00334,CD Santiago,Santiago,2022-04-08,2022-04-09,2022-04-09,2,received
TR-20220408-007401,SKU-00378,CD Santiago,Antofagasta,2022-04-08,2022-04-12,2022-04-10,4,received
TR-20220408-007672,SKU-00380,CD Santiago,Concepción,2022-04-08,2022-04-11,2022-04-13,3,received
TR-20220408-007673,SKU-00380,CD Santiago,Lima,2022-04-08,2022-04-15,2022-04-15,5,received
TR-20220408-008954,SKU-00418,CD Santiago,Lima,2022-04-08,2022-04-15,2022-04-13,2,received
TR-20220408-009178,SKU-00423,CD Santiago,Antofagasta,2022-04-08,2022-04-12,2022-04-14,5,received
TR-20220408-009446,SKU-00434,CD Santiago,Antofagasta,2022-04-08,2022-04-12,2022-04-13,2,received
TR-20220408-014530,SKU-00641,CD Santiago,Santiago,2022-04-08,2022-04-09,2022-04-10,2,received
TR-20220408-015241,SKU-00665,CD Santiago,Santiago,2022-04-08,2022-04-09,2022-04-09,2,received
TR-20220409-010583,SKU-00487,CD Santiago,Antofagasta,2022-04-09,2022-04-13,2022-04-13,11,received
TR-20220409-010584,SKU-00487,CD Santiago,Concepción,2022-04-09,2022-04-12,2022-04-12,2,received
TR-20220409-010585,SKU-00487,CD Santiago,Copiapó,2022-04-09,2022-04-12,2022-04-13,4,received
TR-20220409-010586,SKU-00487,CD Santiago,Lima,2022-04-09,2022-04-16,2022-04-16,6,received
TR-20220411-000076,SKU-00015,CD Santiago,Antofagasta,2022-04-11,2022-04-15,2022-04-14,3,received
TR-20220411-000582,SKU-00041,CD Santiago,Lima,2022-04-11,2022-04-18,2022-04-18,2,received
TR-20220411-001978,SKU-00106,CD Santiago,Lima,2022-04-11,2022-04-18,2022-04-20,3,received
TR-20220411-005744,SKU-00291,CD Santiago,Copiapó,2022-04-11,2022-04-14,2022-04-16,2,received
TR-20220411-006336,SKU-00321,CD Santiago,Santiago,2022-04-11,2022-04-12,2022-04-12,2,received
TR-20220411-007317,SKU-00374,CD Santiago,Antofagasta,2022-04-11,2022-04-15,2022-04-13,2,received
TR-20220411-008240,SKU-00396,CD Santiago,Antofagasta,2022-04-11,2022-04-15,2022-04-16,1,received
TR-20220411-008793,SKU-00410,CD Santiago,Copiapó,2022-04-11,2022-04-14,2022-04-13,2,received
TR-20220411-009447,SKU-00434,CD Santiago,Concepción,2022-04-11,2022-04-14,2022-04-13,1,received
TR-20220411-010979,SKU-00492,CD Santiago,Lima,2022-04-11,2022-04-18,2022-04-16,2,received
TR-20220411-011211,SKU-00497,CD Santiago,Antofagasta,2022-04-11,2022-04-15,2022-04-17,1,received
TR-20220411-012395,SKU-00551,CD Santiago,Concepción,2022-04-11,2022-04-14,2022-04-13,1,received
TR-20220411-012442,SKU-00554,CD Santiago,Santiago,2022-04-11,2022-04-12,2022-04-12,1,received
TR-20220411-013041,SKU-00581,CD Santiago,Copiapó,2022-04-11,2022-04-14,2022-04-16,2,received
TR-20220411-013680,SKU-00608,CD Santiago,Santiago,2022-04-11,2022-04-12,2022-04-12,2,received
TR-20220411-013948,SKU-00617,CD Santiago,Santiago,2022-04-11,2022-04-12,2022-04-13,3,received
TR-20220411-015313,SKU-00666,CD Santiago,Santiago,2022-04-11,2022-04-12,2022-04-13,2,received
TR-20220411-015753,SKU-00693,CD Santiago,Lima,2022-04-11,2022-04-18,2022-04-17,1,received
TR-20220411-015754,SKU-00693,CD Santiago,Santiago,2022-04-11,2022-04-12,2022-04-12,1,received
TR-20220411-016652,SKU-00743,CD Santiago,Concepción,2022-04-11,2022-04-14,2022-04-13,1,received
TR-20220411-016729,SKU-00748,CD Santiago,Concepción,2022-04-11,2022-04-14,2022-04-15,2,received
TR-20220411-017849,SKU-00795,CD Santiago,Concepción,2022-04-11,2022-04-14,2022-04-14,1,received
TR-20220412-000011,SKU-00005,CD Santiago,Concepción,2022-04-12,2022-04-15,2022-04-14,2,received
TR-20220412-000268,SKU-00017,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-15,2,received
TR-20220412-000456,SKU-00031,CD Santiago,Santiago,2022-04-12,2022-04-13,2022-04-14,1,received
TR-20220412-000530,SKU-00038,CD Santiago,Antofagasta,2022-04-12,2022-04-16,2022-04-16,2,received
TR-20220412-000531,SKU-00038,CD Santiago,Lima,2022-04-12,2022-04-19,2022-04-19,2,received
TR-20220412-001558,SKU-00074,CD Santiago,Antofagasta,2022-04-12,2022-04-16,2022-04-19,2,received
TR-20220412-003666,SKU-00173,CD Santiago,Santiago,2022-04-12,2022-04-13,2022-04-13,2,received
TR-20220412-004456,SKU-00222,CD Santiago,Santiago,2022-04-12,2022-04-13,2022-04-14,2,received
TR-20220412-005319,SKU-00261,CD Santiago,Concepción,2022-04-12,2022-04-15,2022-04-14,1,received
TR-20220412-006492,SKU-00331,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-14,1,received
TR-20220412-009666,SKU-00444,CD Santiago,Antofagasta,2022-04-12,2022-04-16,2022-04-16,2,received
TR-20220412-009811,SKU-00455,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-14,4,received
TR-20220412-011711,SKU-00526,CD Santiago,Santiago,2022-04-12,2022-04-13,2022-04-14,1,received
TR-20220412-012897,SKU-00579,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-17,1,received
TR-20220412-013893,SKU-00616,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-17,2,received
TR-20220412-014303,SKU-00626,CD Santiago,Concepción,2022-04-12,2022-04-15,2022-04-14,3,received
TR-20220412-014437,SKU-00636,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-14,1,received
TR-20220412-015037,SKU-00653,CD Santiago,Concepción,2022-04-12,2022-04-15,2022-04-15,2,received
TR-20220412-015038,SKU-00653,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-16,1,received
TR-20220412-015314,SKU-00666,CD Santiago,Lima,2022-04-12,2022-04-19,2022-04-17,2,received
TR-20220412-015451,SKU-00667,CD Santiago,Copiapó,2022-04-12,2022-04-15,2022-04-15,1,received
TR-20220412-016052,SKU-00704,CD Santiago,Lima,2022-04-12,2022-04-19,2022-04-22,2,received
TR-20220412-016134,SKU-00710,CD Santiago,Lima,2022-04-12,2022-04-19,2022-04-18,2,received
TR-20220412-016220,SKU-00719,CD Santiago,Concepción,2022-04-12,2022-04-15,2022-04-14,2,received
TR-20220412-016445,SKU-00734,CD Santiago,Antofagasta,2022-04-12,2022-04-16,2022-04-16,2,received
TR-20220412-016446,SKU-00734,CD Santiago,Santiago,2022-04-12,2022-04-13,2022-04-14,2,received
TR-20220413-000077,SKU-00015,CD Santiago,Antofagasta,2022-04-13,2022-04-17,2022-04-17,4,received
TR-20220413-003090,SKU-00156,CD Santiago,Antofagasta,2022-04-13,2022-04-17,2022-04-16,3,received
TR-20220413-003091,SKU-00156,CD Santiago,Copiapó,2022-04-13,2022-04-16,2022-04-16,2,received
TR-20220413-003516,SKU-00168,CD Santiago,Santiago,2022-04-13,2022-04-14,2022-04-14,2,received
TR-20220413-006337,SKU-00321,CD Santiago,Antofagasta,2022-04-13,2022-04-17,2022-04-18,2,received
TR-20220413-006493,SKU-00331,CD Santiago,Concepción,2022-04-13,2022-04-16,2022-04-17,1,received
TR-20220413-006831,SKU-00352,CD Santiago,Santiago,2022-04-13,2022-04-14,2022-04-14,4,received
TR-20220413-008097,SKU-00392,CD Santiago,Santiago,2022-04-13,2022-04-14,2022-04-14,1,received
TR-20220413-008657,SKU-00402,CD Santiago,Lima,2022-04-13,2022-04-20,2022-04-20,3,received
TR-20220413-010587,SKU-00487,CD Santiago,Santiago,2022-04-13,2022-04-14,2022-04-15,2,received
TR-20220413-012344,SKU-00542,CD Santiago,Copiapó,2022-04-13,2022-04-16,2022-04-17,2,received
TR-20220413-012791,SKU-00567,CD Santiago,Antofagasta,2022-04-13,2022-04-17,2022-04-19,2,received
TR-20220413-013042,SKU-00581,CD Santiago,Santiago,2022-04-13,2022-04-14,2022-04-14,1,received
TR-20220413-015755,SKU-00693,CD Santiago,Lima,2022-04-13,2022-04-20,2022-04-21,1,received
TR-20220413-017315,SKU-00783,CD Santiago,Copiapó,2022-04-13,2022-04-16,2022-04-15,2,received
TR-20220414-000025,SKU-00009,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-22,2,received
TR-20220414-000457,SKU-00031,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-18,3,received
TR-20220414-000659,SKU-00051,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-16,2,received
TR-20220414-002113,SKU-00110,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-21,4,received
TR-20220414-003677,SKU-00176,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-23,2,received
TR-20220414-003709,SKU-00179,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-19,2,received
TR-20220414-004539,SKU-00223,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-21,3,received
TR-20220414-004540,SKU-00223,CD Santiago,Copiapó,2022-04-14,2022-04-17,2022-04-17,3,received
TR-20220414-004777,SKU-00235,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-20,2,received
TR-20220414-005745,SKU-00291,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-23,5,received
TR-20220414-005746,SKU-00291,CD Santiago,Santiago,2022-04-14,2022-04-15,2022-04-15,2,received
TR-20220414-006264,SKU-00311,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-16,2,received
TR-20220414-006566,SKU-00335,CD Santiago,Copiapó,2022-04-14,2022-04-17,2022-04-16,1,received
TR-20220414-006740,SKU-00343,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-22,2,received
TR-20220414-007318,SKU-00374,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-16,1,received
TR-20220414-007402,SKU-00378,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-17,5,received
TR-20220414-007403,SKU-00378,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-16,2,received
TR-20220414-007404,SKU-00378,CD Santiago,Santiago,2022-04-14,2022-04-15,2022-04-15,2,received
TR-20220414-008039,SKU-00391,CD Santiago,Santiago,2022-04-14,2022-04-15,2022-04-15,2,received
TR-20220414-008554,SKU-00400,CD Santiago,Copiapó,2022-04-14,2022-04-17,2022-04-17,2,received
TR-20220414-008658,SKU-00402,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-22,5,received
TR-20220414-009402,SKU-00425,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-19,2,received
TR-20220414-010326,SKU-00480,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-22,1,received
TR-20220414-010588,SKU-00487,CD Santiago,Concepción,2022-04-14,2022-04-17,2022-04-18,3,received
TR-20220414-011212,SKU-00497,CD Santiago,Santiago,2022-04-14,2022-04-15,2022-04-16,1,received
TR-20220414-012035,SKU-00540,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-16,3,received
TR-20220414-013642,SKU-00605,CD Santiago,Santiago,2022-04-14,2022-04-15,2022-04-16,1,received
TR-20220414-014123,SKU-00622,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-17,2,received
TR-20220414-014531,SKU-00641,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-22,2,received
TR-20220414-014844,SKU-00651,CD Santiago,Lima,2022-04-14,2022-04-21,2022-04-21,3,received
TR-20220414-015105,SKU-00659,CD Santiago,Copiapó,2022-04-14,2022-04-17,2022-04-18,1,received
TR-20220414-016270,SKU-00727,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-16,3,received
TR-20220414-017555,SKU-00784,CD Santiago,Antofagasta,2022-04-14,2022-04-18,2022-04-16,2,received
TR-20220415-000078,SKU-00015,CD Santiago,Concepción,2022-04-15,2022-04-18,2022-04-17,4,received
TR-20220415-002642,SKU-00128,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-19,1,received
TR-20220415-004168,SKU-00204,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-17,1,received
TR-20220415-004873,SKU-00241,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-17,3,received
TR-20220415-005486,SKU-00275,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-17,2,received
TR-20220415-006494,SKU-00331,CD Santiago,Concepción,2022-04-15,2022-04-18,2022-04-19,2,received
TR-20220415-008786,SKU-00409,CD Santiago,Santiago,2022-04-15,2022-04-16,2022-04-16,2,received
TR-20220415-009991,SKU-00456,CD Santiago,Antofagasta,2022-04-15,2022-04-19,2022-04-18,2,received
TR-20220415-014464,SKU-00638,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-18,1,received
TR-20220415-015684,SKU-00688,CD Santiago,Lima,2022-04-15,2022-04-22,2022-04-24,2,received
TR-20220415-015884,SKU-00695,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-20,2,received
TR-20220415-016447,SKU-00734,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-17,1,received
TR-20220415-016664,SKU-00745,CD Santiago,Copiapó,2022-04-15,2022-04-18,2022-04-17,2,received
TR-20220416-001863,SKU-00099,CD Santiago,Santiago,2022-04-16,2022-04-17,2022-04-18,2,received
TR-20220416-003865,SKU-00196,CD Santiago,Antofagasta,2022-04-16,2022-04-20,2022-04-21,3,received
TR-20220416-003866,SKU-00196,CD Santiago,Copiapó,2022-04-16,2022-04-19,2022-04-21,4,received
TR-20220416-011412,SKU-00509,CD Santiago,Concepción,2022-04-16,2022-04-19,2022-04-20,5,received
TR-20220416-011413,SKU-00509,CD Santiago,Lima,2022-04-16,2022-04-23,2022-04-26,1,received
TR-20220418-004874,SKU-00241,CD Santiago,Santiago,2022-04-18,2022-04-19,2022-04-20,3,received
TR-20220418-006297,SKU-00313,CD Santiago,Santiago,2022-04-18,2022-04-19,2022-04-19,3,received
TR-20220418-006495,SKU-00331,CD Santiago,Copiapó,2022-04-18,2022-04-21,2022-04-23,1,received
TR-20220418-006793,SKU-00349,CD Santiago,Copiapó,2022-04-18,2022-04-21,2022-04-20,2,received
TR-20220418-007028,SKU-00355,CD Santiago,Lima,2022-04-18,2022-04-25,2022-04-22,3,received
TR-20220418-009078,SKU-00422,CD Santiago,Concepción,2022-04-18,2022-04-21,2022-04-20,1,received
TR-20220418-010589,SKU-00487,CD Santiago,Concepción,2022-04-18,2022-04-21,2022-04-20,3,received
TR-20220418-012898,SKU-00579,CD Santiago,Santiago,2022-04-18,2022-04-19,2022-04-20,2,received
TR-20220418-013142,SKU-00582,CD Santiago,Concepción,2022-04-18,2022-04-21,2022-04-21,3,received
TR-20220418-014274,SKU-00623,CD Santiago,Concepción,2022-04-18,2022-04-21,2022-04-20,2,received
TR-20220418-014845,SKU-00651,CD Santiago,Concepción,2022-04-18,2022-04-21,2022-04-21,2,received
TR-20220418-015186,SKU-00664,CD Santiago,Concepción,2022-04-18,2022-04-21,2022-04-20,2,received
TR-20220418-015604,SKU-00680,CD Santiago,Lima,2022-04-18,2022-04-25,2022-04-23,2,received
TR-20220418-017316,SKU-00783,CD Santiago,Santiago,2022-04-18,2022-04-19,2022-04-19,6,received
TR-20220419-000660,SKU-00051,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-26,5,received
TR-20220419-003092,SKU-00156,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-30,2,received
TR-20220419-005747,SKU-00291,CD Santiago,Santiago,2022-04-19,2022-04-20,2022-04-20,2,received
TR-20220419-006832,SKU-00352,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-28,2,received
TR-20220419-007298,SKU-00372,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-29,2,received
TR-20220419-008414,SKU-00397,CD Santiago,Antofagasta,2022-04-19,2022-04-23,2022-04-23,1,received
TR-20220419-008415,SKU-00397,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-21,2,received
TR-20220419-008416,SKU-00397,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-25,1,received
TR-20220419-009179,SKU-00423,CD Santiago,Santiago,2022-04-19,2022-04-20,2022-04-20,2,received
TR-20220419-009448,SKU-00434,CD Santiago,Concepción,2022-04-19,2022-04-22,2022-04-24,1,received
TR-20220419-009735,SKU-00449,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-21,1,received
TR-20220419-009812,SKU-00455,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-23,4,received
TR-20220419-010147,SKU-00464,CD Santiago,Santiago,2022-04-19,2022-04-20,2022-04-21,2,received
TR-20220419-010327,SKU-00480,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-25,2,received
TR-20220419-010328,SKU-00480,CD Santiago,Santiago,2022-04-19,2022-04-20,2022-04-20,1,received
TR-20220419-011999,SKU-00538,CD Santiago,Antofagasta,2022-04-19,2022-04-23,2022-04-24,2,received
TR-20220419-012036,SKU-00540,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-23,3,received
TR-20220419-012846,SKU-00574,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-25,2,received
TR-20220419-013288,SKU-00583,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-25,1,received
TR-20220419-013388,SKU-00587,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-21,2,received
TR-20220419-014124,SKU-00622,CD Santiago,Concepción,2022-04-19,2022-04-22,2022-04-21,1,received
TR-20220419-014532,SKU-00641,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-23,2,received
TR-20220419-015039,SKU-00653,CD Santiago,Concepción,2022-04-19,2022-04-22,2022-04-21,1,received
TR-20220419-015452,SKU-00667,CD Santiago,Copiapó,2022-04-19,2022-04-22,2022-04-23,2,received
TR-20220419-015756,SKU-00693,CD Santiago,Concepción,2022-04-19,2022-04-22,2022-04-21,2,received
TR-20220419-015757,SKU-00693,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-27,3,received
TR-20220419-015903,SKU-00699,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-27,3,received
TR-20220419-016448,SKU-00734,CD Santiago,Lima,2022-04-19,2022-04-26,2022-04-27,2,received
TR-20220419-016656,SKU-00744,CD Santiago,Concepción,2022-04-19,2022-04-22,2022-04-22,2,received
TR-20220419-017317,SKU-00783,CD Santiago,Antofagasta,2022-04-19,2022-04-23,2022-04-24,5,received
TR-20220419-017659,SKU-00786,CD Santiago,Santiago,2022-04-19,2022-04-20,2022-04-20,2,received
